amazon_order_id,order_item_id,asin,seller_sku,title,quantity_ordered,quantity_shipped,product_info_detail_number_of_items,points_granted_points_number,points_granted_monetary_currency_code,points_granted_monetary_amount,item_price_currency_code,item_price_amount,shipping_price_currency_code,shipping_price_amount,item_tax_currency_code,item_tax_amount,shipping_tax_currency_code,shipping_tax_amount,shipping_discount_currency_code,shipping_discount_amount,shipping_discount_tax_currency_code,shipping_discount_tax_amount,promotion_discount_currency_code,promotion_discount_amount,promotion_discount_tax_currency_code,promotion_discount_tax_amount,is_gift,condition_note,condition_id,condition_subtype_id,scheduled_delivery_start_date,scheduled_delivery_end_date,price_designation,tax_collection_model,tax_collection_responsible_party,serial_number_required,is_transparency,ioss_number,store_chain_store_id,deemed_reseller_category,buyer_requested_cancel_is_buyer_requested_cancel,buyer_requested_cancel_buyer_cancel_reason,item_approval_context_approval_type,item_approval_context_approval_status,_fivetran_synced
S01-9129686-0753222,1_li_1NhFS3FCPJnn9IgI40St2KPi,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:39:52.094000+00:00
S01-1365796-1852803,0,B0BKR3VM44,plus2-black-3mo,-,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:01:36.209000+00:00
S01-1857343-9734841,2_li_1NiQORFCPJnn9IgIJDQP9lRz,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:28:30.094000+00:00
S01-2549842-6448423,li_1NkGKrFCPJnn9IgIUMXMo7vM,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:51:22.093000+00:00
S01-0489216-0810058,li_1NbSIiFCPJnn9IgIWtt9scEi,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:25:32.090000+00:00
S01-4982783-6172417,li_1NjY7iFCPJnn9IgI3EiA7otn,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:10.095000+00:00
S01-3381848-5029222,2_li_1NuajrFCPJnn9IgIQCcVjgk1,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:13:10.106000+00:00
S01-4968549-2021200,li_1No8DKFCPJnn9IgIHnA2x0qF,B0CBGNZJCK,accessory-case-a14-dlcoral,Pinwheel Plus 3 | Dual Layer Case (A14) (Coral),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:35:24.093000+00:00
S01-0488760-1731608,li_1Nq3wVFCPJnn9IgIhmcN1cyq,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:25:26.093000+00:00
S01-3373179-5741245,3_li_1NvCaiFCPJnn9IgIDaCWc6TW,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:12:06.093000+00:00
S01-3207393-8318809,li_1NgGrtFCPJnn9IgIumXvPend,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:06:32.105000+00:00
S01-9217874-5494812,4_li_1NdYxOFCPJnn9IgIVRrYeMPr,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:02:46.098000+00:00
S01-5459116-8186043,li_1Ni2YLFCPJnn9IgIMFXE5CpB,B0CD8YWCVP,phone-pixel2-7a-charcoal,Pinwheel Pixel 7A,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:02:56.094000+00:00
S01-5732947-3606860,in_1Nxb5pFCPJnn9IgICd6y0cPH-0,B0CBGVKH75,accessory-ussim-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:05:50.092000+00:00
S01-8038931-9272401,li_1NqnKXFCPJnn9IgIVYeyl9sn,B0CD8YWCVP,phone-pixel2-7a-charcoal,Pinwheel Pixel 7A,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:24:18.097000+00:00
S01-3788041-3464434,3_li_1NZzMfFCPJnn9IgIBlT7QVo6,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:22:54.102000+00:00
S01-4664431-8614049,li_1NiKQPFCPJnn9IgIbmchXhaI,B0CBGPS2PS,accessory-case-a14-gdmint,Pinwheel Plus 3 | Guardian Case (A14) (Mint),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:02:42.097000+00:00
S01-7373809-6177239,li_1NXx1IFCPJnn9IgIOSpNH8ws,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:24:48.101000+00:00
S01-1836921-2906046,3_li_1NePfkFCPJnn9IgIjQfUW9MO,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:50:56.096000+00:00
S01-1043247-8010046,2_li_1NYqXtFCPJnn9IgIUZnqHJ2s,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:06:34.097000+00:00
S01-8000545-2828401,4_li_1NdFkDFCPJnn9IgIBg3ag8Ju,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:52.104000+00:00
S01-3129808-9027652,li_1Na5ykFCPJnn9IgIFyv4NqZM,B0CBGNFP3C,accessory-case-a14-gdteal,Pinwheel Plus 3 | Guardian Case (A14) (Teal),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:29:06.108000+00:00
S01-7701269-3504431,1_li_1NdbIHFCPJnn9IgIS8jpsTT7,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:58:26.099000+00:00
S01-1526431-7200457,li_1Nbm0UFCPJnn9IgInIJmuDPd,B0CBGQ1H46,accessory-case-a14-gdpink,Plus 3 | Guardian Case (A14) (Pink),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:01:48.096000+00:00
S01-2501623-5290848,li_1NfDl5FCPJnn9IgIgQCMHna1,B0CBGNFP3C,accessory-case-a14-gdteal,Pinwheel Plus 3 | Guardian Case (A14) (Teal),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:49:08.095000+00:00
S01-1919763-0509207,1_li_1NXo81FCPJnn9IgIjFuHh6U9,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:15:16.093000+00:00
S01-7469439-7563631,li_1Nc7aYFCPJnn9IgIAALa1q4V,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:22:44.092000+00:00
S01-2758897-2504426,li_1NovVGFCPJnn9IgIWzrPzro4,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:32:56.097000+00:00
S01-4794773-9098854,li_1NdHwjFCPJnn9IgII8Rde3ZG,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:57:06.100000+00:00
S01-1704725-1862017,li_1NYcRUFCPJnn9IgI1vVqeRAN,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:03:04.108000+00:00
S01-7567700-1779650,li_1Nip6TFCPJnn9IgIKnb3uRML,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:00:30.098000+00:00
S01-1375859-9713220,5_li_1NXVm4FCPJnn9IgIPPQ9skBU,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:18:36.635000+00:00
S01-9313396-4152458,li_1NcHM8FCPJnn9IgIezy9TBSf,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:18:50.096000+00:00
S01-4175448-2357207,2_li_1NZzP5FCPJnn9IgI0soPcEyG,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:22:42.104000+00:00
S01-7861043-2495639,2_li_1Nh3hfFCPJnn9IgIuj7ztsHD,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:46:56.092000+00:00
S01-0107661-3729223,3_li_1NuaDlFCPJnn9IgIfpZKHLMr,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:16:18.108000+00:00
S01-9850104-3543640,4_li_1NlgAUFCPJnn9IgIhVnPP8lY,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:33:30.094000+00:00
S01-1334509-3251611,3_li_1NZYqbFCPJnn9IgIn118d7J8,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:29:46.101000+00:00
S01-4320225-4621249,1_li_1NjlHyFCPJnn9IgIJEN7Y64G,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:28:02.095000+00:00
S01-1242624-9999668,li_1Nf21GFCPJnn9IgI8Vf0OcqW,B0CC78H2TV,phone-rugged3-x10pro-black,Pinwheel Rugged 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:15:44.089000+00:00
S01-9455102-6704460,li_1Nf95GFCPJnn9IgIIeaIWVgg,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:54:38.092000+00:00
S01-0030174-5329233,li_1Nu6mEFCPJnn9IgIJuVn3YKI,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:15:36.096000+00:00
S01-6425580-7314803,li_1NelpVFCPJnn9IgInAdBWZwn,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:13:02.094000+00:00
S01-3593918-9930060,1_li_1NbQ63FCPJnn9IgIgyKJM8RO,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:25:36.097000+00:00
S01-8609912-1369221,li_1NgsQPFCPJnn9IgIhdZFvLmC,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:08:38.088000+00:00
S01-7351171-9957261,1_li_1Ngvz6FCPJnn9IgIN1jTQqq3,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:52:30.101000+00:00
S01-4363430-5819645,2_li_1NgepZFCPJnn9IgItsAAZvVX,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:49:02.102000+00:00
S01-3479204-6735627,2_li_1Nc8xNFCPJnn9IgI9LEiKHzr,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:00:06.104000+00:00
S01-3440079-2514008,li_1NhNphFCPJnn9IgIr9iiozF0,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:04:56.098000+00:00
S01-8762835-0229227,2_li_1NvsEjFCPJnn9IgIzWFFnfZR,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:08:48.108000+00:00
S01-2375847-5039608,li_1Nm48aFCPJnn9IgIERl4ELVp,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:27:28.096000+00:00
S01-3534902-5491665,5_li_1Nkx4kFCPJnn9IgIqNBxm8gT,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:47:52.091000+00:00
S01-3339142-2426833,5_li_1NalnSFCPJnn9IgIK5TCfufQ,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:28:48.096000+00:00
S01-0807080-6127636,li_1NmM2PFCPJnn9IgI5k8d1QqX,B0CBGN5MD1,accessory-case-a14-dlred,Pinwheel Plus 3 | Dual Layer Case (A14) (Red),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:40:00.093000+00:00
S01-2040707-0241240,2_li_1Nor8YFCPJnn9IgIff7ka5LO,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:33:48.098000+00:00
S01-9339169-5128431,3_li_1NeB0JFCPJnn9IgI3D0pcIKu,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:10.095000+00:00
S01-1948077-1513244,3_li_1Nx7xpFCPJnn9IgILlQM5MDt,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:02:36.292000+00:00
S01-4305327-7759148,0,B0BKR3VM44,plus2-black-3mo,-,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:40:36.233000+00:00
S01-3342922-9109261,3_li_1NYX6IFCPJnn9IgIbwJpMw9D,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:04:58.102000+00:00
S01-0248260-5130827,5_li_1Nk4QJFCPJnn9IgIbWxzjb0X,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:38:00.095000+00:00
S01-7211103-8188466,li_1Nmj2DFCPJnn9IgIuUBm5hJC,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:36:34.088000+00:00
S01-0791535-3379626,li_1NnhxVFCPJnn9IgIS4TCNKIU,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:41:14.098000+00:00
S01-6145275-3997205,li_1NdZalFCPJnn9IgILdoo93n2,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:04:30.098000+00:00
S01-4128712-0702856,4_li_1Ngf9JFCPJnn9IgIAiYMvtO1,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:42:26.094000+00:00
S01-7207709-2553209,CONSUMER-2023810-83812-1,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:15:48.108000+00:00
S01-7357610-9391642,li_1Nh2m7FCPJnn9IgIac0u9VEM,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:01:30.092000+00:00
S01-9970835-0726060,5_li_1NsW2fFCPJnn9IgIxICL3WzQ,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:18:44.101000+00:00
S01-2118126-7238843,li_1NwIp3FCPJnn9IgI4SVCXkDR,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:08:38.101000+00:00
S01-6416839-5213268,li_1NjS3uFCPJnn9IgIhUq5eWlY,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:51:42.099000+00:00
S01-8633778-3778012,4_li_1Nf8G4FCPJnn9IgIuCKZRXMr,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:54:20.091000+00:00
S01-3843878-1633205,li_1Nd32yFCPJnn9IgIGbJbSQXS,B0CBGNFP3C,accessory-case-a14-gdteal,Pinwheel Plus 3 | Guardian Case (A14) (Teal),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:52:54.102000+00:00
S01-8280915-8629244,li_1Ngw4IFCPJnn9IgIPo8R1gXS,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:01:26.096000+00:00
S01-7555362-4032466,2_li_1Ng3bwFCPJnn9IgIRVP5Toiu,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:40:30.098000+00:00
S01-9108101-0511645,5_li_1Ni0JdFCPJnn9IgIDKg4vmfQ,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:47:30.094000+00:00
S01-8179070-2233245,2_li_1NgwrkFCPJnn9IgIGcrZOyJs,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:56:08.109000+00:00
S01-4323988-3093257,li_1NXI7uFCPJnn9IgIQMNRtdIO,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:36:36.186000+00:00
S01-1280601-0005214,4_li_1NgGaCFCPJnn9IgIE9lbCkmg,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:20:56.099000+00:00
S01-7864665-6481233,5_li_1NoVgfFCPJnn9IgIvFdOD2RA,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:35:28.095000+00:00
S01-5357601-8220413,5_li_1NgwtJFCPJnn9IgIWfKGpKnU,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:52:56.110000+00:00
S01-1571245-8229258,li_1NvVE4FCPJnn9IgI6m41Xpag,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:12:46.093000+00:00
S01-7896907-5028455,li_1NvhEOFCPJnn9IgI1obuLaWf,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:11:54.092000+00:00
S01-4282239-7866812,li_1Nk4qoFCPJnn9IgIiTbc3O39,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:30:24.090000+00:00
S01-6867151-9673222,li_1NcZsfFCPJnn9IgIs0BFQZaI,B0CC78H2TV,phone-rugged3-x10pro-black,Pinwheel Rugged 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:21:38.092000+00:00
S01-0191851-8445218,3_li_1NiSGcFCPJnn9IgI4oYmoxG3,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:35:30.095000+00:00
S01-4017674-2530055,li_1NgtJwFCPJnn9IgIfHDDbFl1,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:05:36.104000+00:00
S01-6345742-7906866,5_li_1NhZvOFCPJnn9IgIkISxpUPl,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:42:50.100000+00:00
S01-4553138-4229235,1_li_1NcyIrFCPJnn9IgIwOdEXRQD,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:12:24.098000+00:00
S01-0245480-6749238,li_1NYsN7FCPJnn9IgIrGsAxQPd,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:30:56.105000+00:00
S01-4897588-9498043,li_1NmKQHFCPJnn9IgIYohxmDaV,B0CBGQ1H46,accessory-case-a14-gdpink,Plus 3 | Guardian Case (A14) (Pink),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:43:52.095000+00:00
S01-4070470-4202851,li_1NgizNFCPJnn9IgITbVGbV4m,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:05:58.090000+00:00
S01-1372369-0644414,li_1NviQEFCPJnn9IgIREagPYOA,B0CD8YWCVP,phone-pixel2-7a-charcoal,Pinwheel Pixel 7A,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:12:16.101000+00:00
