payment_method_id,description,brand,fingerprint,funding,three_d_secure_authentication_flow,three_d_secure_result,three_d_secure_result_reason,three_d_secure_version,type,charge_id,wallet_type,_fivetran_synced,three_d_secure_usage_supported
pm_1KDFqEFCPJnn9IgIeA9ufPkt,,visa,ToFT51yCmugdw3Kq,credit,,,,,,,,2024-08-15 06:30:10.331000+00:00,True
pm_1KDKjIFCPJnn9IgIUK7TosST,,visa,ibQOpdwzKKIY0bQD,credit,,,,,,,,2024-08-15 06:30:07.951000+00:00,True
pm_1KDVZBFCPJnn9IgIyGPG7u1F,,visa,miUor8mwggbqJr3n,debit,,,,,,,,2024-08-15 06:30:07.617000+00:00,True
pm_1KDZN7FCPJnn9IgIPIG9Ceox,,mastercard,HqtbqDpBvPYqe3UK,debit,,,,,,,,2024-08-15 06:30:08.730000+00:00,True
pm_1KDdqIFCPJnn9IgIWCqeDDXJ,,visa,4rlurDDMoawh8REv,credit,,,,,,,,2024-08-15 06:30:08.660000+00:00,True
pm_1KDh4rFCPJnn9IgIFWcnXBtN,,visa,R2Ub2VK9sUg6j81X,debit,,,,,,,,2024-08-15 06:30:05.453000+00:00,True
pm_1KDso8FCPJnn9IgItFPLzhAF,,discover,ASudPho6LyTz2LkQ,credit,,,,,,,,2024-08-15 06:30:06.651000+00:00,True
pm_1KDuK9FCPJnn9IgI9xwcNcfq,,mastercard,zlOxLtV4hDTpkIwX,credit,,,,,,,,2024-08-15 06:30:06.651000+00:00,True
pm_1KDv13FCPJnn9IgIK8HZqxeB,,amex,A2C4bHusJpGOwnzc,credit,,,,,,,,2024-08-15 06:30:05.887000+00:00,True
pm_1KE0BdFCPJnn9IgIW634ApfH,,visa,9WW9z2IMQdciQaYp,credit,,,,,,,,2024-08-15 06:30:06.368000+00:00,True
pm_1KE0TnFCPJnn9IgIQQmW2oVG,,visa,Z7u15e4sITSvxwLA,credit,,,,,,,,2024-08-15 06:30:06.368000+00:00,True
pm_1KED8SFCPJnn9IgIqwkOVmmb,,mastercard,MoWcpn9YbRyCpZt4,debit,,,,,,,,2024-08-15 06:30:04.040000+00:00,True
pm_1KEDhFFCPJnn9IgImH8mhO9r,,visa,ZHrlaO5k7L24FP0P,debit,,,,,,,link,2024-08-15 06:30:04.040000+00:00,True
pm_1KEDkyFCPJnn9IgIVYrZXMIK,,mastercard,TIH2BigQGf2QjHMk,debit,,,,,,,,2024-08-15 06:30:04.040000+00:00,True
pm_1KEGNLFCPJnn9IgIOWfnnAY0,,visa,0vuIiazHMtkkSrha,credit,,,,,,,,2024-08-15 06:30:04.444000+00:00,True
pm_1KEJGZFCPJnn9IgIHl4itEJo,,visa,kZuhVaIQo5VCCqLy,debit,,,,,,,,2024-08-15 06:30:04.705000+00:00,True
pm_1KELmoFCPJnn9IgI7kksjL9K,,mastercard,DlA3yx1sAYsa8Zq8,credit,,,,,,,,2024-08-15 06:30:04.558000+00:00,True
pm_1KEMDaFCPJnn9IgIMYzMLRsH,,mastercard,e785MLlENRg2R0S2,debit,,,,,,,,2024-08-15 06:30:04.558000+00:00,True
pm_1KEMflFCPJnn9IgIsjfii1Yj,,discover,7RGfpWsNBR5BgnRp,debit,,,,,,,,2024-08-15 06:30:04.558000+00:00,True
pm_1KEgBRFCPJnn9IgIOMKQM6AB,,visa,JASbQ43ptpTk1ACx,debit,,,,,,,,2024-08-15 06:30:02.928000+00:00,True
pm_1KEiaQFCPJnn9IgIflO59Hos,,mastercard,cHg9GniM1UECAMWf,credit,,,,,,,,2024-08-15 06:30:02.804000+00:00,True
pm_1KElfVFCPJnn9IgIJUKexN4k,,mastercard,jI3q0LGssLYBn06w,debit,,,,,,,link,2024-08-15 06:29:27.564000+00:00,True
pm_1KElhvFCPJnn9IgIjTvfDWnA,,mastercard,rquIZ7BZY4i9yUBL,credit,,,,,,,,2024-08-15 06:29:27.564000+00:00,True
pm_1KEyFfFCPJnn9IgIsDIctq7J,,mastercard,9PGKZ5FbeJMjtlgQ,debit,,,,,,,,2024-08-15 06:29:21.557000+00:00,True
pm_1KF2OrFCPJnn9IgIvezI1tml,,visa,qSrYrYkdq86YEylt,debit,,,,,,,,2024-08-15 06:29:22.227000+00:00,True
pm_1KF3hgFCPJnn9IgIdBwpSNlp,,visa,qG2TIRFyCyetbkGc,debit,,,,,,,,2024-08-15 06:29:21.547000+00:00,True
pm_1KF86RFCPJnn9IgIsa6YTrk5,,mastercard,gTmmkiGDMp79IP8P,credit,,,,,,,,2024-08-15 06:29:19.219000+00:00,True
pm_1KF9jVFCPJnn9IgIr3aETst8,,amex,PdzTpDWSjQ56SBuZ,credit,,,,,,,,2024-08-15 06:29:19.387000+00:00,True
pm_1KFKrxFCPJnn9IgItMoRUsXO,,mastercard,I0KfqbgjkbQkcKjQ,credit,,,,,,,,2024-08-15 06:29:19.418000+00:00,True
pm_1KFNAfFCPJnn9IgIpTIX6Zid,,amex,wYLkvQnO7Q4uUUyt,credit,,,,,,,link,2024-08-15 06:29:19.266000+00:00,True
pm_1KFNjGFCPJnn9IgIMRYKLIEm,,mastercard,ajaB4D4atKBZaraY,debit,,,,,,,,2024-08-15 06:29:19.265000+00:00,True
pm_1KFOAXFCPJnn9IgIDZuMAnSO,,amex,vnPFMTxoizJ5XnVj,credit,,,,,,,,2024-08-15 06:29:19.265000+00:00,True
pm_1KFPYGFCPJnn9IgI3mU4Nc9j,,visa,ADn2kuf0WAjjbX3G,debit,,,,,,,link,2024-08-15 06:29:19.549000+00:00,True
pm_1KFUeTFCPJnn9IgIHAzPECcj,,mastercard,Lu0fcPN0xdhvZGD5,debit,,,,,,,,2024-08-15 06:29:16.691000+00:00,True
pm_1KFXdDFCPJnn9IgIBxbBMZeD,,visa,T57vBsg8ZsMlGGKt,credit,,,,,,,,2024-08-15 06:29:16.296000+00:00,True
pm_1KFe2GFCPJnn9IgIWrsupMCE,,discover,tvvkYc6uwh1DIS7i,credit,,,,,,,link,2024-08-15 06:29:15.177000+00:00,True
pm_1KG2rkFCPJnn9IgI0kiHAZCA,,visa,RNG8NZEj55OMFW7Q,credit,,,,,,,,2024-08-15 06:29:12.873000+00:00,True
pm_1KG8drFCPJnn9IgIizj4v0YF,,visa,bCgAsJ5vYHIg3bIO,debit,,,,,,,,2024-08-15 06:29:13.952000+00:00,True
pm_1KGDRpFCPJnn9IgIk4GNcopa,,visa,2KkO770oYxDZJwJE,credit,,,,,,,,2024-08-15 06:29:10.975000+00:00,True
pm_1KGVnLFCPJnn9IgIIu1TGfcc,,amex,QS4u719j1zrYQYev,credit,,,,,,,,2024-08-15 06:29:11.524000+00:00,True
pm_1KGXXHFCPJnn9IgI9Vt2SZvv,,mastercard,QLOhouUgIu7qmLtH,credit,,,,,,,,2024-08-15 06:29:11.523000+00:00,True
pm_1KGZURFCPJnn9IgIiFozibDF,,amex,diuHUPUauZGkL5j7,credit,,,,,,,link,2024-08-15 06:29:08.050000+00:00,True
pm_1KGb3WFCPJnn9IgIZxNDnh5L,,visa,AyaXTZ70haPkSxRA,debit,,,,,,,,2024-08-15 06:29:07.372000+00:00,True
pm_1KGl0fFCPJnn9IgI345Xuxta,,mastercard,7RVbZQxrSf4UZjXg,debit,,,,,,,,2024-08-15 06:29:07.397000+00:00,True
pm_1KGwN4FCPJnn9IgIkAakPZ7X,,visa,42xgATZDZC1Y5pso,debit,,,,,,,,2024-08-15 06:28:46.714000+00:00,True
pm_1KGyOkFCPJnn9IgIdKOJZVEq,,visa,3Wt7TfklAYbVcCPD,credit,,,,,,,,2024-08-15 06:28:39.381000+00:00,True
pm_1KHEMmFCPJnn9IgIbF478LQ6,,visa,cwpkluwyzFxOpD4u,credit,,,,,,,,2024-08-15 06:28:39.931000+00:00,True
pm_1KHeslFCPJnn9IgI9Xt65I8D,,visa,lFx88Wp04gK5AGJy,debit,,,,,,,,2024-08-15 06:28:35.881000+00:00,True
pm_1KHfTIFCPJnn9IgIzQQmBpdO,,visa,7U1NvfgG4DVH3Qvo,debit,,,,,,,,2024-08-15 06:28:35.880000+00:00,True
pm_1KIGjeFCPJnn9IgIX1krSgJh,,amex,JKfWZRY3BeIpQRPS,credit,,,,,,,,2024-08-15 06:28:34.270000+00:00,True
pm_1KIIUtFCPJnn9IgI8TJuRX0D,,visa,hQHzZnPj22wIOCLT,credit,,,,,,,,2024-08-15 06:28:34.269000+00:00,True
pm_1KIOzUFCPJnn9IgIjp44PV7u,,amex,hX8zRHooUYLJeHLK,credit,,,,,,,,2024-08-15 06:28:30.972000+00:00,True
pm_1KIhUrFCPJnn9IgIbe44773e,,visa,tkUjqUBhfT4ZjOqa,credit,,,,,,,,2024-08-15 06:28:31.510000+00:00,True
pm_1KIyBcFCPJnn9IgITXQd9zlB,,visa,oMYMwHEIjLOU9gLo,credit,,,,,,,link,2024-08-15 06:28:28.521000+00:00,True
pm_1KJ3HPFCPJnn9IgIRfk3gW26,,visa,AusiI8ry2ZOoXIl7,credit,,,,,,,,2024-08-15 06:28:29.054000+00:00,True
pm_1KJRI6FCPJnn9IgIvj67xbqr,,visa,mmiZmaksbV9aSfOJ,debit,,,,,,,,2024-08-15 06:28:26.889000+00:00,True
pm_1KJSa6FCPJnn9IgIcmlsEOCy,,visa,DYH0WGMrpBI1RJ3l,credit,,,,,,,,2024-08-15 06:28:23.752000+00:00,True
pm_1KJTSmFCPJnn9IgInVq8mD35,,visa,gFnaY3yW8hwfRGdG,debit,,,,,,,,2024-08-15 06:28:23.752000+00:00,True
pm_1KJTZlFCPJnn9IgIccYLoWWv,,mastercard,m7PQsFIBDJcWfQSf,debit,,,,,,,,2024-08-15 06:28:23.752000+00:00,True
pm_1KJUKBFCPJnn9IgIUJzxNs6W,,mastercard,maM2WGWJQxBnSjAx,credit,,,,,,,,2024-08-15 06:28:23.752000+00:00,True
pm_1KJgMbFCPJnn9IgIfMJmrNWO,,visa,P7XPkWEYc1ydN9r5,debit,,,,,,,,2024-08-15 06:28:23.910000+00:00,True
pm_1KJkShFCPJnn9IgIUuHjujeD,,amex,dL6iZ9MzZpVVxY7b,credit,,,,,,,,2024-08-15 06:28:23.974000+00:00,True
pm_1KJp8UFCPJnn9IgIyzJ1iyxQ,,mastercard,jpURx9YAvmjFSDeY,debit,,,,,,,,2024-08-15 06:28:22.066000+00:00,True
pm_1KK0rHFCPJnn9IgIMCADFJxg,,visa,J20UKcHjiC35Skoh,credit,,,,,,,,2024-08-15 06:28:20.852000+00:00,True
pm_1KK0xEFCPJnn9IgIWFxe6cND,,visa,tf5kqeX6C5iAaoK6,debit,,,,,,,,2024-08-15 06:28:20.852000+00:00,True
pm_1KK5PfFCPJnn9IgIGfyjdZbi,,amex,987lgoYbUX1Z8O91,credit,,,,,,,,2024-08-15 06:28:21.359000+00:00,True
pm_1KK5vaFCPJnn9IgIPw2Qq57k,,visa,4YmfloOPy7czD34T,credit,,,,,,,,2024-08-15 06:28:21.359000+00:00,True
pm_1KK7K4FCPJnn9IgIDYFH7Noa,,visa,tu3mXPs05X02FtgZ,credit,,,,,,,,2024-08-15 06:28:21.359000+00:00,True
pm_1KK8UkFCPJnn9IgISxaiZbjV,,mastercard,EoB43onLDo0ZgUNF,debit,,,,,,,,2024-08-15 06:28:21.450000+00:00,True
pm_1KKFjTFCPJnn9IgI8vuFjiCo,,mastercard,iiF09n6jzBg8KFYc,credit,,,,,,,,2024-08-15 06:28:19.026000+00:00,True
pm_1KKNGFFCPJnn9IgIFzEYifdr,,visa,yveitBRHmW0PO9A9,debit,,,,,,,,2024-08-15 06:28:18.581000+00:00,True
pm_1KKTU3FCPJnn9IgIziBOb0ED,,mastercard,JLAtEIBFloZdnpli,credit,,,,,,,link,2024-08-15 06:28:19.418000+00:00,True
pm_1KKULwFCPJnn9IgIXZHlbbAp,,discover,Gu6j9uY8FGNajBCB,credit,,,,,,,,2024-08-15 06:28:19.788000+00:00,True
pm_1KKUUlFCPJnn9IgIciignRSY,,visa,yENYadrb6DKvaNN4,credit,,,,,,,,2024-08-15 06:28:19.788000+00:00,True
pm_1KKm5XFCPJnn9IgIbPY5hGNT,,visa,Fsa46tOKC06YtsHM,credit,,,,,,,,2024-08-15 06:28:15.440000+00:00,True
pm_1KL9ZKFCPJnn9IgIPYIbmsJM,,mastercard,Bi37Z9RLZAPfLEVx,debit,,,,,,,,2024-08-15 06:28:13.487000+00:00,True
pm_1KLHjxFCPJnn9IgIQvdXvqGf,,amex,BDTuJykNqOjE0Knh,credit,,,,,,,,2024-08-15 06:28:12.168000+00:00,True
pm_1KLQLLFCPJnn9IgIxksrA1L6,,visa,cd7OSrVoVwCbGm9z,credit,,,,,,,,2024-08-15 06:28:10.773000+00:00,True
pm_1KLRmTFCPJnn9IgIDMyFYyvx,,mastercard,PDDOy2WHj0EpfgPs,credit,,,,,,,,2024-08-15 06:28:11.603000+00:00,True
pm_1KLTIXFCPJnn9IgIen57Dz2B,,visa,cNvgT74I3L9I32Vx,credit,,,,,,,,2024-08-15 06:28:11.603000+00:00,True
pm_1KLWV0FCPJnn9IgIEaima3lP,,mastercard,WAfFjr79bVUwsGnn,debit,,,,,,,,2024-08-15 06:28:12.238000+00:00,True
pm_1KLfKQFCPJnn9IgIYVKsEzKd,,amex,O8DJQ2Vzx8YCdVkW,credit,,,,,,,link,2024-08-15 06:28:09.916000+00:00,True
pm_1KLslQFCPJnn9IgI5nS9RLoW,,visa,YJTxljhitsYofOmJ,credit,,,,,,,,2024-08-15 06:28:09.392000+00:00,True
pm_1KLx1VFCPJnn9IgITzbIjoiW,,visa,whTw6sU8vBM0FLiE,credit,,,,,,,link,2024-08-15 06:28:10.011000+00:00,True
pm_1KMI8YFCPJnn9IgIPP2laPfo,,visa,URwhlTQF0y4gBAuL,credit,,,,,,,,2024-08-15 06:28:07.873000+00:00,True
pm_1KMIJRFCPJnn9IgImuzmOlqe,,visa,xVHIHIx1b8KukkG0,prepaid,,,,,,,,2024-08-15 06:28:07.873000+00:00,True
pm_1KMMYwFCPJnn9IgIHTk9oM30,,visa,Ze7Dy1gYGjUySy8g,debit,,,,,,,,2024-08-15 06:28:05.277000+00:00,True
pm_1KMNJxFCPJnn9IgIdzYk7MST,,visa,OTebpWcnVXsjBVAi,credit,,,,,,,,2024-08-15 06:28:05.277000+00:00,True
pm_1KMaogFCPJnn9IgIp7CMnV2E,,visa,QkUm5tb9LZhvAJpq,credit,,,,,,,link,2024-08-15 06:28:04.167000+00:00,True
pm_1KMgxDFCPJnn9IgIBP75y7HG,,mastercard,LF8x4XwjDXmmB9xH,debit,,,,,,,link,2024-08-15 06:28:04.561000+00:00,True
pm_1KN0fvFCPJnn9IgIAKWZNkyO,,visa,LmiUw8SIh4uGRN77,credit,,,,,,,,2024-08-15 06:28:02.892000+00:00,True
pm_1KN4guFCPJnn9IgIo9E1IAbf,,visa,mWoTP60kuqLt5Xn4,debit,,,,,,,link,2024-08-15 06:28:01.738000+00:00,True
pm_1KN6R1FCPJnn9IgIqNc4Rxuh,,mastercard,nu2VWMkxAoxBu2B6,credit,,,,,,,,2024-08-15 06:28:01.738000+00:00,True
pm_1KNKafFCPJnn9IgIQOHhE7Rl,,mastercard,CuKTiiPgDe2TaWvN,credit,,,,,,,,2024-08-15 06:28:01.305000+00:00,True
pm_1KNr8qFCPJnn9IgIdPgXSPaD,,visa,yVNKIet158myz0Lt,credit,,,,,,,,2024-08-15 06:27:33.262000+00:00,True
pm_1KNzjqFCPJnn9IgI57Uw3xPs,,visa,xn7LAhUoCOd3y4tz,debit,,,,,,,,2024-08-15 06:27:33.450000+00:00,True
pm_1KO1LPFCPJnn9IgIaCkk0DvV,,visa,v32oh9BWj38igP3m,debit,,,,,,,,2024-08-15 06:27:33.450000+00:00,True
pm_1KO5vUFCPJnn9IgIgHna4jxx,,visa,qRvPZNpw3fUyqIgg,debit,,,,,,,,2024-08-15 06:27:33.657000+00:00,True
pm_1KO8sUFCPJnn9IgIhe1zneuV,,visa,9O5uCwKgSVhNYXwo,credit,,,,,,,,2024-08-15 06:27:33.855000+00:00,True
pm_1KO9CRFCPJnn9IgIGTKZl3WS,,visa,HoVEouYCjXN9cAQJ,credit,,,,,,,,2024-08-15 06:27:33.855000+00:00,True
pm_1KOP0oFCPJnn9IgIqt6nvsdf,,visa,iws2m1pqbJeSW6IT,debit,,,,,,,,2024-08-15 06:24:51.598000+00:00,True
pm_1KOPNeFCPJnn9IgIBYxO8VAV,,visa,YYWi1dPaTPPjAqhI,credit,,,,,,,,2024-08-15 06:24:51.598000+00:00,True
pm_1KOVEyFCPJnn9IgIfXqoRRaS,,visa,RdO8A24JDhIDcIbl,debit,,,,,,,,2024-08-15 06:24:56.148000+00:00,True
pm_1KOWHjFCPJnn9IgIPezRnnfO,,visa,BOVSpU33b5MH1XLl,credit,,,,,,,,2024-08-15 06:24:50.083000+00:00,True
pm_1KOXCvFCPJnn9IgI8U0sbjVG,,visa,fNUqvHbVVGy8YKw5,debit,,,,,,,,2024-08-15 06:24:50.083000+00:00,True
pm_1KOYjtFCPJnn9IgIUp97sP6F,,visa,LTliqf77qLn36hiu,debit,,,,,,,,2024-08-15 06:24:50.082000+00:00,True
pm_1KOngWFCPJnn9IgIGXsilBCj,,discover,NQxY2GwbVUYrZB3Y,credit,,,,,,,,2024-08-15 06:24:49.985000+00:00,True
pm_1KOqOBFCPJnn9IgIbSLAxmQW,,visa,pbFnR0fAJRKY0bXj,debit,,,,,,,,2024-08-15 06:24:50.003000+00:00,True
pm_1KOqtoFCPJnn9IgId3Tptf2r,,visa,iTW5ufnCpKsfL7Ly,credit,,,,,,,,2024-08-15 06:24:50.003000+00:00,True
pm_1KOrCoFCPJnn9IgIKXUY3M3V,,visa,y7dO5kmZJ8l050FR,debit,,,,,,,,2024-08-15 06:24:50.003000+00:00,True
pm_1KOrwUFCPJnn9IgI950a2f1q,,mastercard,5g4pKDGudOR3wHZW,credit,,,,,,,,2024-08-15 06:24:50.003000+00:00,True
pm_1KOsnpFCPJnn9IgI8KR8Xra8,,mastercard,IfOTLGL0nCazQ6lI,debit,,,,,,,,2024-08-15 06:24:47.157000+00:00,True
pm_1KP6S3FCPJnn9IgIGLNokkYw,,visa,geEwFubLTg6suGfX,debit,,,,,,,,2024-08-15 06:24:46.738000+00:00,True
pm_1KP7zRFCPJnn9IgIDYKNzEOi,,amex,UWOw69eiTGyhSQMK,credit,,,,,,,,2024-08-15 06:24:47.776000+00:00,True
pm_1KP96uFCPJnn9IgIyoVyCt1S,,visa,NtygKKF6axcWGyCR,credit,,,,,,,,2024-08-15 06:24:47.776000+00:00,True
pm_1KP9grFCPJnn9IgIVQgCRJUt,,visa,pzFRkHDXEKNNfyBm,credit,,,,,,,,2024-08-15 06:24:48.089000+00:00,True
pm_1KPRinFCPJnn9IgInECnGsG7,,visa,NmFqL8Rac8IemowW,debit,,,,,,,,2024-08-15 06:24:45.197000+00:00,True
pm_1KPT78FCPJnn9IgIvk0Iz6ZD,,mastercard,qqSni3SXUugrMwiY,credit,,,,,,,link,2024-08-15 06:24:45.196000+00:00,True
pm_1KPVNIFCPJnn9IgIeWFsDDAn,,mastercard,JQqkAUyFh6DTTR38,credit,,,,,,,link,2024-08-15 06:24:45.824000+00:00,True
pm_1KPgzBFCPJnn9IgIDHcOLEMq,,visa,2Oz7YMFpGXaY9JLX,credit,,,,,,,,2024-08-15 06:24:44+00:00,True
pm_1KPpwJFCPJnn9IgIJcQQ9kr7,,mastercard,Khd8u8GrWuPvh49o,credit,,,,,,,link,2024-08-15 06:24:43.704000+00:00,True
pm_1KPwmxFCPJnn9IgISzijQfmk,,visa,hTFSfu5TaGqFHR2c,credit,,,,,,,link,2024-08-15 06:24:43.955000+00:00,True
pm_1KPx7dFCPJnn9IgIyq7OoKka,,visa,0JVG6viWeAXtVoEg,credit,,,,,,,link,2024-08-15 06:24:43.954000+00:00,True
pm_1KQCerFCPJnn9IgIHxDJH2RD,,amex,ZjqOyrm4XdgvngC2,credit,,,,,,,link,2024-08-15 06:24:02.849000+00:00,True
pm_1KQEQ0FCPJnn9IgIjSntlenJ,,visa,ZFBQI3bIgeQSNFr0,credit,,,,,,,,2024-08-15 06:24:02.849000+00:00,True
pm_1KQd0ZFCPJnn9IgIsOUjKHMs,,mastercard,cEh1nFZ4g9PxNRw3,credit,,,,,,,,2024-08-15 06:24:00.902000+00:00,True
pm_1KQdDoFCPJnn9IgIkfEipF83,,mastercard,0ICjphnNIIzTFZS9,credit,,,,,,,,2024-08-15 06:24:00.902000+00:00,True
pm_1KQeZtFCPJnn9IgI7ikEeHON,,visa,1uMzjRaJRd2ot0Vq,credit,,,,,,,,2024-08-15 06:24:01.238000+00:00,True
pm_1KQflVFCPJnn9IgISweoGPS9,,visa,jgmHhIdMFYCLU07h,credit,,,,,,,,2024-08-15 06:24:01.237000+00:00,True
pm_1KR08OFCPJnn9IgITMzQikRc,,visa,IoWFdrxcetwPxuuR,credit,,,,,,,,2024-08-15 06:23:58.062000+00:00,True
pm_1KR40jFCPJnn9IgItyVpYxLP,,visa,3WdcCb4XLjUtePj0,debit,,,,,,,,2024-08-15 06:23:55.389000+00:00,True
pm_1KR8SUFCPJnn9IgIHlA3OHzL,,visa,446NpDlEFuvJB7DQ,debit,,,,,,,,2024-08-15 06:23:54.968000+00:00,True
pm_1KRMHcFCPJnn9IgIij7pl1I5,,amex,OnIpGj5ytbN1OgA6,credit,,,,,,,,2024-08-15 06:23:55.870000+00:00,True
pm_1KROTeFCPJnn9IgIHKqo4Jqs,,visa,Rcyb2Jgeh2w7ssA0,debit,,,,,,,,2024-08-15 06:23:55.331000+00:00,True
pm_1KRRo2FCPJnn9IgIlvNh2gmJ,,discover,OIeWzc099Sbig7EK,credit,,,,,,,,2024-08-15 06:23:51.909000+00:00,True
pm_1KRftaFCPJnn9IgIvzeKPKey,,visa,kM5qUC4p5wBFIWNB,debit,,,,,,,,2024-08-15 06:23:51.506000+00:00,True
pm_1KRlczFCPJnn9IgIky5NVK4A,,visa,6GYB6ANyAWyHbuTJ,credit,,,,,,,link,2024-08-15 06:23:52.590000+00:00,True
pm_1KRluKFCPJnn9IgIBI2tdCAC,,visa,mD9RXwcSS67R5GxY,debit,,,,,,,,2024-08-15 06:23:52.589000+00:00,True
pm_1KS2CYFCPJnn9IgISAuGBgVe,,visa,kQP9fGheiEMH4b5y,debit,,,,,,,,2024-08-15 06:23:50.333000+00:00,True
pm_1KS2MYFCPJnn9IgIadDKAW0U,,visa,GrxhgWEgGHfb41da,credit,,,,,,,,2024-08-15 06:23:50.333000+00:00,True
pm_1KS4W9FCPJnn9IgIcd04PDPQ,,visa,WtqM1pd83XQyJn2g,debit,,,,,,,,2024-08-15 06:23:50.084000+00:00,True
pm_1KS866FCPJnn9IgI3HxF6kxz,,visa,D39Mqp0JnPPFMinK,credit,,,,,,,,2024-08-15 06:23:49.525000+00:00,True
pm_1KS9VXFCPJnn9IgIBptmwjdh,,visa,Rcyb2Jgeh2w7ssA0,debit,,,,,,,,2024-08-15 06:23:48.016000+00:00,True
pm_1KSUtlFCPJnn9IgI2izpaMhx,,visa,hm3UUZIrzwLWlAkY,debit,,,,,,,,2024-08-15 06:23:23.072000+00:00,True
pm_1KSZdJFCPJnn9IgIICG3HDBQ,,visa,j3IxkS5eRO9cD9M5,credit,,,,,,,,2024-08-15 06:23:20.522000+00:00,True
pm_1KSjl2FCPJnn9IgI0PiHOBOf,,visa,7Hn72udFiRRDMUsC,debit,,,,,,,link,2024-08-15 06:23:20.205000+00:00,True
pm_1KSnLMFCPJnn9IgI3FE9Qd9K,,visa,nLgCdBgm7h0kZzOb,credit,,,,,,,link,2024-08-15 06:23:20.802000+00:00,True
pm_1KSqTaFCPJnn9IgIlKEsXDYS,,visa,Hkel7AqVluB7wRcv,credit,,,,,,,,2024-08-15 06:23:20.647000+00:00,True
pm_1KT2kjFCPJnn9IgIuTeqPV7a,,mastercard,51YwbPBW8pBpnmf5,credit,,,,,,,,2024-08-15 06:23:11.501000+00:00,True
pm_1KT7cxFCPJnn9IgId6suOGaR,,mastercard,G63WuPvjpvFdaXXp,debit,,,,,,,,2024-08-15 06:23:12.122000+00:00,True
pm_1KTDNJFCPJnn9IgINLyAUdRl,,visa,7ecxhrunYtsC0xXS,credit,,,,,,,,2024-08-15 06:23:12.348000+00:00,True
pm_1KTDozFCPJnn9IgIU2EQuZcL,,amex,hRU5ZRGeN41m2tc7,credit,,,,,,,,2024-08-15 06:23:12.348000+00:00,True
pm_1KTTygFCPJnn9IgI4XUesOqz,,visa,gvVFbJMPtiu7RSOy,debit,,,,,,,,2024-08-15 06:23:10.403000+00:00,True
pm_1KTaKdFCPJnn9IgI3jPT68de,,amex,ZrvBDMLQRoCwwd6f,credit,,,,,,,,2024-08-15 06:23:10.525000+00:00,True
pm_1KTdLWFCPJnn9IgIyuEG68ig,,visa,5zaFRTVckojBy7qD,debit,,,,,,,,2024-08-15 06:23:06.927000+00:00,True
pm_1KTeXsFCPJnn9IgI9u0LYKX9,,discover,aE0GlEkvaExr7KTH,credit,,,,,,,,2024-08-15 06:23:07.136000+00:00,True
pm_1KTtcmFCPJnn9IgIolSf1JZD,,visa,06b20N6cPRbOTctw,debit,,,,,,,,2024-08-15 06:23:08.633000+00:00,True
pm_1KTu3bFCPJnn9IgIs2sw2Y3H,,mastercard,bVVQHJAdA7pYYQEM,debit,,,,,,,,2024-08-15 06:23:08.633000+00:00,True
pm_1KUASlFCPJnn9IgIOH4GdEwe,,visa,zEi69bArZ30ClmyO,credit,,,,,,,,2024-08-15 06:23:04.043000+00:00,True
pm_1KUBcDFCPJnn9IgI59Ni8Ww7,,visa,3HwmFOCizG7P2ETf,debit,,,,,,,,2024-08-15 06:23:05.050000+00:00,True
pm_1KUGU5FCPJnn9IgI32D3KuqA,,visa,oXi88QVXkmH6UxX3,credit,,,,,,,,2024-08-15 06:23:05.462000+00:00,True
pm_1KUIAoFCPJnn9IgIt3wCmGbK,,visa,rufPaoKwmK9Dfnnr,credit,,,,,,,,2024-08-15 06:23:05.164000+00:00,True
pm_1KUKMrFCPJnn9IgIrUsNDqiN,,amex,rJ5U4Y6T1JmXBOAr,credit,,,,,,,,2024-08-15 06:23:02.087000+00:00,True
pm_1KUNSIFCPJnn9IgIqLV1FmoZ,,amex,UJxXaJqoxblt88cf,credit,,,,,,,,2024-08-15 06:23:03.056000+00:00,True
pm_1KUXVfFCPJnn9IgIoBsfXbUU,,visa,gDqc3FxNWtgFfjQt,debit,,,,,,,link,2024-08-15 06:23:00.831000+00:00,True
pm_1KUc2UFCPJnn9IgIWTiXctKp,,visa,qfHELQeeLJJr60Zx,credit,,,,,,,,2024-08-15 06:23:02.507000+00:00,True
pm_1KUlCSFCPJnn9IgIjxOdCQFp,,visa,LDJlNmemJtkRf5eh,prepaid,,,,,,,,2024-08-15 06:22:59.101000+00:00,True
pm_1KUxeAFCPJnn9IgI09YbB5ow,,mastercard,skwKCCpOdBUTBgOc,debit,,,,,,,,2024-08-15 06:22:59.280000+00:00,True
pm_1KV3G1FCPJnn9IgInvqzsnv4,,mastercard,XNKLOoNlPxjWXoT3,credit,,,,,,,,2024-08-15 06:22:55.468000+00:00,True
pm_1KVGRlFCPJnn9IgId9HMixfd,,amex,5EOjZR7vjXsMmdb1,credit,,,,,,,,2024-08-15 06:22:55.123000+00:00,True
pm_1KVKgxFCPJnn9IgIdZqXYM01,,visa,oYeQHp8DHWrTigFu,credit,,,,,,,,2024-08-15 06:22:56.244000+00:00,True
pm_1KVPZaFCPJnn9IgIrVhygkqR,,visa,NgHqpZxFzCaXtl58,credit,,,,,,,,2024-08-15 06:22:53.375000+00:00,True
pm_1KVjzlFCPJnn9IgIDuIWzpHO,,mastercard,RaHEv5HHdCSPQkTa,debit,,,,,,,,2024-08-15 06:22:54.249000+00:00,True
