response_id,choice_id,choice_text,_fivetran_synced,field_id,ranking
ed11w7soa0zadvgiwded1160us7p8jvq,E0ieGGpJV0oY,,2023-11-07 14:33:42.143000+00:00,nyTVrrQOwN8H,
3xj8qh7ult6w5937pek5ql3xj8qh7mmi,A8mQYGVwwHtM,,2023-11-07 14:30:59.473000+00:00,uB5LFDbzlAzB,
fkv1sfmh5g4pkvifkv1sec3f91p4vu0b,pV3A0eM3cFGc,,2023-11-07 14:33:45.489000+00:00,nyTVrrQOwN8H,
k6cmbwp36h5d80pck6csdyxxe4fou44w,x20oAI6BSIYl,,2023-11-07 14:32:30.507000+00:00,g1sbtBqI67s8,
jn7oaxx4p9eurgtmymvpjn7oaxndkdus,A8mQYGVwwHtM,,2023-11-07 14:30:59.443000+00:00,uB5LFDbzlAzB,
kbno1wu8s8n8jldwopkbno1wucl9gfx8,3wcPj4w4kCaE,,2023-11-07 14:33:49.175000+00:00,nyTVrrQOwN8H,
3wdzf6yg6g344a6fz3wdzf6y2rsdpnuu,6tLzOu4189Or,,2023-11-07 14:34:48.326000+00:00,tMDbG8RYzUZS,
j1xaqliz1ez4n5h1yj1xuxtlja7fks47,pV3A0eM3cFGc,,2023-11-07 14:33:57.225000+00:00,nyTVrrQOwN8H,
7oa21rxjulwjt70kdt1lim7oa21r7qou,pV3A0eM3cFGc,,2023-11-07 14:33:42.141000+00:00,nyTVrrQOwN8H,
4washgfbzcxb1rqna5oh4washg47lcnh,J5bZMfnELkr8,,2023-11-07 14:33:37.897000+00:00,nyTVrrQOwN8H,
v339cpu330ef9nffzk8nv339csqzl6r6,pV3A0eM3cFGc,,2023-11-07 14:33:37.896000+00:00,nyTVrrQOwN8H,
0rm4z3sgtufan1x1js0rm4zc5z82sji0,5SDqovyoy2kq,,2023-11-07 14:33:42.146000+00:00,nyTVrrQOwN8H,
fdi1f1i4lztnavpx68tffdi1f1p0tkdd,MBPOdH8xAtPF,,2023-11-07 14:34:46.176000+00:00,njDihfvoyN5I,
izq52wfdntohhtohlbliaizq52wuvt22,pV3A0eM3cFGc,,2023-11-07 14:34:01.919000+00:00,nyTVrrQOwN8H,
268ie3his2rxvpni667268ie3hlmpsfb,y7Tu23OhvrgY,,2023-11-07 14:33:11.357000+00:00,JSM8DSs8zGpO,
e34so42erggr1losn8pjue34sn53zn6g,RneXDB6eVTXc,,2023-11-07 14:32:17.589000+00:00,nCN9LZXtZhDM,
jq9yfoigbs71jq9hbnuzqhyyap01jvwl,Bh6qCWWBwBGX,,2023-11-07 14:31:02.070000+00:00,hWYfKvWjPynR,
vzgtnc2gbkclbvzesnvbbvo8jpfzn2w2,other,friend recommendation,2023-11-07 14:34:06.226000+00:00,nyTVrrQOwN8H,
ntjbv24x0z74m42k3usjlntjbv23w2v6,lBq2qMPXmSyp,,2023-11-07 14:33:30.319000+00:00,TcoNDJUg8XEX,
u8bm3fjpznsd6oavc3u8bmllt67sq5if,vJci6Vq6C38D,,2023-11-07 14:30:35.099000+00:00,1yDgU7LtAWGo,
0pdh3uhbt2pf9b92xcomuj0pdh3t6308,Ybw0PpFEh5vH,,2023-11-07 14:30:59.444000+00:00,hWYfKvWjPynR,
2sznay8lxuob2szno103rhe6llnk9v1k,J5bZMfnELkr8,,2023-11-07 14:34:03.840000+00:00,nyTVrrQOwN8H,
tqfvzsppe6g4trftqfvk1dzv56c7lv4o,1AhoNn4JWg3Q,,2023-11-07 14:33:42.139000+00:00,nyTVrrQOwN8H,
5s3plmpv0662eohypl5s3pl6j801ulmx,OIqMqoqeHQzU,,2023-11-07 14:31:53.253000+00:00,Ci35vD0lUQfw,
azi4mbx3rii84azl6h1zs7ubhx3d84z9,5SDqovyoy2kq,,2023-11-07 14:33:45.483000+00:00,nyTVrrQOwN8H,
iw950f3ghkokum2wiw950fuh1pm4decy,RneXDB6eVTXc,,2023-11-07 14:32:17.583000+00:00,nCN9LZXtZhDM,
8hwsm5h45elgpz3gpu8hwsvkbg7xwbwu,pV3A0eM3cFGc,,2023-11-07 14:34:06.226000+00:00,nyTVrrQOwN8H,
elumm8dd210vrdtzelumm1wa5u5l7ny8,OIqMqoqeHQzU,,2023-11-07 14:31:53.264000+00:00,Ci35vD0lUQfw,
15f2u0iqp6berk7x0hzm15f2u0gljoo4,LKXSTLL4YfXj,,2023-11-07 14:33:45.485000+00:00,nyTVrrQOwN8H,
neswwf881h3fhphpk5nneswenphkpnlc,J5bZMfnELkr8,,2023-11-07 14:33:49.163000+00:00,nyTVrrQOwN8H,
qvlkkoyy55jbmtv3bqpmqvlkkov19r7x,pV3A0eM3cFGc,,2023-11-07 14:33:45.488000+00:00,nyTVrrQOwN8H,
eh77ezs0ha4b0tjeh77eubgxso9a45n2,qQIObyzYFwn7,,2023-11-07 14:30:57.400000+00:00,hWYfKvWjPynR,
m4eq2siw8bcz0z9nm4eq2scw1mjwgtv3,E0ieGGpJV0oY,,2023-11-07 14:33:49.170000+00:00,nyTVrrQOwN8H,
p65hnmbmzovccnhp2eyp65hnmb1659kg,pV3A0eM3cFGc,,2023-11-07 14:33:57.226000+00:00,nyTVrrQOwN8H,
bnx2t4cto44n0nlbnxmcr0gfe7rvvpko,pV3A0eM3cFGc,,2023-11-07 14:33:57.229000+00:00,nyTVrrQOwN8H,
ombszh27ytrkjgzjlcp5uombszh2c85x,lm1wTeyhU5Ka,,2023-11-07 14:34:28.578000+00:00,hr56fnud6o6j,
gknl9c0la30lmeujgknqdhhq9p80ix9o,yqpoOc7DONUB,,2023-11-07 14:33:45.499000+00:00,nyTVrrQOwN8H,
z5vmzbnmvpqrxtza3jmsz5vmzbc41l0l,R9BcSuEX5Iob,,2023-11-07 14:30:48.678000+00:00,ASJZUpv6pNMr,
7mrc0amvnqh3dym0vh7mrc0rbaj48ka4,1AhoNn4JWg3Q,,2023-11-07 14:34:06.208000+00:00,nyTVrrQOwN8H,
wwdnphz86w1bj1emn8lwwdnphes48xvl,5SDqovyoy2kq,,2023-11-07 14:33:37.902000+00:00,nyTVrrQOwN8H,
fjaxe7f2o7xixyowytfjaxese0dw4gpk,yHv3M3T7djgS,,2023-11-07 14:32:17.593000+00:00,nCN9LZXtZhDM,
5x388jjcf627dx53vxa5x388jadpbq90,yqpoOc7DONUB,,2023-11-07 14:33:57.209000+00:00,nyTVrrQOwN8H,
l6x3uyx8ir9gojd9q2o6l6x3ugig5xbl,yqpoOc7DONUB,,2023-11-07 14:34:03.840000+00:00,nyTVrrQOwN8H,
wtjxwg493kz0s85jwtjxwgyjktizv4lp,MznNXayzrjzx,,2023-11-07 14:33:42.154000+00:00,nyTVrrQOwN8H,
4pkjxr85su1dg2df4wo6j75yo7g2df4s,bslkokTw7b4p,,2023-11-07 14:34:46.173000+00:00,njDihfvoyN5I,
ct959udhd7ivqn1izct1jdaixnc5me4p,q3jzIusiZAGA,,2023-11-07 14:32:30.504000+00:00,gUNbJgRsHF3R,
kzouxdgw2kqj8kzoux62rprvz4lb5lna,SdjsTHnAC96L,,2023-11-07 14:31:53.255000+00:00,wEXrIACOc7Lr,
1k3ga12jptx8yl4sxd6en1k3ga19n4hv,XKYx6xA2HgN2,,2023-11-07 14:32:30.503000+00:00,gUNbJgRsHF3R,
szxeyy95557ov10ced8qszxey4dwah0w,J5bZMfnELkr8,,2023-11-07 14:34:03.829000+00:00,nyTVrrQOwN8H,
d4p3i0dogjia3q276sed4p3i0d93doew,sPnqaqTApD8s,,2023-11-07 14:33:06.129000+00:00,bZvjg7tWA0LH,
nftl1same1ekhq642uwmnftl1moswpoa,l7IHtz0jLDzL,,2023-11-07 14:34:41.211000+00:00,eqYe2daE18Nu,
1jev9s9rtf0xa5s7g5un45gn1jev9se4,1AhoNn4JWg3Q,,2023-11-07 14:33:57.232000+00:00,nyTVrrQOwN8H,
rg3jq35bfyt8zbrg3j446od4t8ip9txa,1AhoNn4JWg3Q,,2023-11-07 14:33:45.487000+00:00,nyTVrrQOwN8H,
tudy2db286kl2opftudyo59eprsdc65o,pV3A0eM3cFGc,,2023-11-07 14:33:42.156000+00:00,nyTVrrQOwN8H,
cl2itkdgw13eb0cs7jsibcl2itkdfwch,LKXSTLL4YfXj,,2023-11-07 14:33:37.887000+00:00,nyTVrrQOwN8H,
6xb24jzvv0izdau6xb2bp2lrqcvf2mgc,x20oAI6BSIYl,,2023-11-07 14:32:30.509000+00:00,g1sbtBqI67s8,
e3l4jqse6dbv9kcme3l4jqsjas3iouh3,other,"would like to have a ""reflect on use"" that the teen fills out",2023-11-07 14:34:03.832000+00:00,nyTVrrQOwN8H,
pz0ayp4invch4pue7qopz0aypul8yt8h,Z2EI7SmKRaty,,2023-11-07 14:33:06.140000+00:00,Kx3O1vpVArEc,
qtobsm54j1d6n8qtobfgdijvo72853i3,5SDqovyoy2kq,,2023-11-07 14:33:37.886000+00:00,nyTVrrQOwN8H,
9a1g9ktrwkmfyix216vz9a1g9ktrs9e1,pinw7dZJkMXO,,2023-11-07 14:32:17.591000+00:00,nCN9LZXtZhDM,
v0gdhcxup85jp105mk3v0gdheij449k0,pV3A0eM3cFGc,,2023-11-07 14:33:57.220000+00:00,nyTVrrQOwN8H,
rqjpdo3fd8z1dmhmtfnrqjpdj1pbm9hf,5SDqovyoy2kq,,2023-11-07 14:34:06.220000+00:00,nyTVrrQOwN8H,
82pczmqwfojnf7dquxxr82pcz4luoqcn,LKXSTLL4YfXj,,2023-11-07 14:33:49.185000+00:00,nyTVrrQOwN8H,
eklmou0emjlhae409qmtceklmoavl6cl,3wcPj4w4kCaE,,2023-11-07 14:33:37.901000+00:00,nyTVrrQOwN8H,
0r0j5j7a8e02yflulwdj0r0j5cl1q4bp,TbvqYYfsevTN,,2023-11-07 14:33:06.124000+00:00,bZvjg7tWA0LH,
vi4lfoxlo81qht15fvi420978x5dy6pj,3wcPj4w4kCaE,,2023-11-07 14:33:45.497000+00:00,nyTVrrQOwN8H,
gekuds04q2r0yuw8jog4zgekuds28evi,1AhoNn4JWg3Q,,2023-11-07 14:33:42.143000+00:00,nyTVrrQOwN8H,
rzn4e3q1wwzb98hrzn4e3qxs5b6vuktl,LKXSTLL4YfXj,,2023-11-07 14:33:49.178000+00:00,nyTVrrQOwN8H,
atoy1qm7ro9uzhchgatoye0onjw84lww,1AhoNn4JWg3Q,,2023-11-07 14:33:49.162000+00:00,nyTVrrQOwN8H,
8gyxek7j4m0xvmim9by8gyxeknqn92jl,lLM7JnpfkOAP,,2023-11-07 14:32:43.460000+00:00,sbZfzAIglhjo,
cammh62xyvz5ou25q7yr42ocammh62x0,qQIObyzYFwn7,,2023-11-07 14:30:59.453000+00:00,hWYfKvWjPynR,
emagth652yvrh7u8jemagth083zl3qhz,LKXSTLL4YfXj,,2023-11-07 14:33:42.150000+00:00,nyTVrrQOwN8H,
cj1jg4xqe2a3dbt6h65cj19kpb6dsifx,pV3A0eM3cFGc,,2023-11-07 14:34:01.899000+00:00,nyTVrrQOwN8H,
bsyoukaj49d6dbd7bsy76l930eb5amfo,1AhoNn4JWg3Q,,2023-11-07 14:33:57.211000+00:00,nyTVrrQOwN8H,
9urb3mqis4y8mctg9urjsqp30oqpqllz,qQIObyzYFwn7,,2023-11-07 14:31:02.083000+00:00,hWYfKvWjPynR,
0jjaaqwsiwbw79n8cuwg7s70jjaab7l0,1AhoNn4JWg3Q,,2023-11-07 14:33:49.170000+00:00,nyTVrrQOwN8H,
7dazx1txlx4koy53g7dazx1ppui7pevw,J5bZMfnELkr8,,2023-11-07 14:33:45.491000+00:00,nyTVrrQOwN8H,
kkrfil3w0mrqrxfd30eokkrfil30vflj,Bh6qCWWBwBGX,,2023-11-07 14:30:57.409000+00:00,hWYfKvWjPynR,
9qk4zkpl7f1to52qe79qk4zqp8m6kj67,bPp8H8NYnc84,,2023-11-07 14:34:31.051000+00:00,bbb7HMf31Ix9,
nmq7aza5wwhw04mvhpnmq7aer5fasivq,WPPQjQHLOhUg,,2023-11-07 14:33:06.127000+00:00,bZvjg7tWA0LH,
8mtktc13pjilbhglrn8mtklxk630ei1s,LKXSTLL4YfXj,,2023-11-07 14:33:37.896000+00:00,nyTVrrQOwN8H,
nvmlsdeue4650c939xrnnvmlsde1aabv,E0ieGGpJV0oY,,2023-11-07 14:34:06.221000+00:00,nyTVrrQOwN8H,
pnwr0zv2d9y44psg9rypn9e9rwcrr3ao,J5bZMfnELkr8,,2023-11-07 14:34:06.231000+00:00,nyTVrrQOwN8H,
vasm6j1263wamtduzcb0pvasm6j1th4h,VfsHdn8tvRH5,,2023-11-07 14:32:17.603000+00:00,nCN9LZXtZhDM,
eam0wghvuwhhoe1nby2heam0pd7o3l0o,deDUNZTz0ECy,,2023-11-07 14:30:57.412000+00:00,hWYfKvWjPynR,
bqj0bws7xf1bo3eqcj0hmohbqj0bw88v,1AhoNn4JWg3Q,,2023-11-07 14:33:57.223000+00:00,nyTVrrQOwN8H,
1c2lihuk5l3h9r1c2lu4r3dh1nk8mx70,J5bZMfnELkr8,,2023-11-07 14:34:06.215000+00:00,nyTVrrQOwN8H,
he26sqn6mbzpn7rnhe26sc2tw0c0bhid,MznNXayzrjzx,,2023-11-07 14:33:57.225000+00:00,nyTVrrQOwN8H,
e4qaycbvbwzmohijatxale4qayckmhrv,jwNXiGjg9Pj5,,2023-11-07 14:30:57.402000+00:00,uB5LFDbzlAzB,
yezm5qtdttfe70o0iyggye0wcjttay4f,J5bZMfnELkr8,,2023-11-07 14:33:49.178000+00:00,nyTVrrQOwN8H,
2703gnhaatc9eoji7122703gighkueff,yHv3M3T7djgS,,2023-11-07 14:32:17.601000+00:00,nCN9LZXtZhDM,
qhzj4t5344mym4rmaqhzkunnemzyzwym,pinw7dZJkMXO,,2023-11-07 14:32:17.578000+00:00,nCN9LZXtZhDM,
7ssq16jeo8n9oe1d47ssq1xqtbn44gq6,yqpoOc7DONUB,,2023-11-07 14:33:45.489000+00:00,nyTVrrQOwN8H,
35kqb0smcxgvtpuwrv735kqjgl3fow5q,yqpoOc7DONUB,,2023-11-07 14:33:45.480000+00:00,nyTVrrQOwN8H,
hyqc5s5tcq9ybc0ocl0hyqc5z4jq3lnl,yqpoOc7DONUB,,2023-11-07 14:33:45.493000+00:00,nyTVrrQOwN8H,
wcnk06xnafaa4ueqidf9zwcnk0673u1l,LKXSTLL4YfXj,,2023-11-07 14:33:42.147000+00:00,nyTVrrQOwN8H,
6xcecgkx0z5l8cda7l87956xcecgkcbo,ARU5g7GvQmzk,,2023-11-07 14:31:02.089000+00:00,bOS1gk7MZ65u,
jjd4weddm62xjjd4ff7ldzyxm65io7yh,fFONd2q1fm2y,,2023-11-07 14:30:59.461000+00:00,uB5LFDbzlAzB,
itlno3pi5a8bp9ow1y8oitlnomm1p300,J5bZMfnELkr8,,2023-11-07 14:34:03.823000+00:00,nyTVrrQOwN8H,
e09etwmxunszjente09etw38k2utacr4,1AhoNn4JWg3Q,,2023-11-07 14:34:06.215000+00:00,nyTVrrQOwN8H,
libdi7iefej4elibdigkystubtq35acx,3wcPj4w4kCaE,,2023-11-07 14:33:37.892000+00:00,nyTVrrQOwN8H,
ksf9613e12nlcc70rz2iksf9613srroi,J5bZMfnELkr8,,2023-11-07 14:33:42.158000+00:00,nyTVrrQOwN8H,
5vq6g2w9toi9nx8aq5vq6sfmkzvtne5f,DGzp4NOvdQPG,,2023-11-07 14:31:53.258000+00:00,wEXrIACOc7Lr,
7b0locstos6x16z9e2xl7b0locdbsbdo,wpTMNbsoAbH8,,2023-11-07 14:33:06.131000+00:00,bZvjg7tWA0LH,
0bs5veo5bjtuiw1hx8ba0bs5veocmbqr,W00WMSgssU9U,,2023-11-07 14:32:17.606000+00:00,nCN9LZXtZhDM,
wt1q4bfor0dx7jwt1qjryfz6by9ygtw2,E0ieGGpJV0oY,,2023-11-07 14:33:37.906000+00:00,nyTVrrQOwN8H,
8tja1c8g3r9zmq8gs5vu8tja1c8ota5h,1AhoNn4JWg3Q,,2023-11-07 14:33:42.147000+00:00,nyTVrrQOwN8H,
pkxyvhpc7fjql1vokm69pkxyvhsmljhs,pV3A0eM3cFGc,,2023-11-07 14:34:03.828000+00:00,nyTVrrQOwN8H,
bzhauuh1uzqbcobzhauaxvvvpxkzk37j,J5bZMfnELkr8,,2023-11-07 14:33:49.162000+00:00,nyTVrrQOwN8H,
ye6d9wschohz11bri38dyjye6d9wsoq7,LKXSTLL4YfXj,,2023-11-07 14:34:06.222000+00:00,nyTVrrQOwN8H,
swg1hyl6sxgv51rhxuqw1tswg1hys0va,lBq2qMPXmSyp,,2023-11-07 14:33:30.311000+00:00,TcoNDJUg8XEX,
w05n6u7t2m25dafm46hlw05gjhz07e0r,yqpoOc7DONUB,,2023-11-07 14:33:57.213000+00:00,nyTVrrQOwN8H,
n7sk4huptryc7vfr23n7sk4hnv10mh7v,1AhoNn4JWg3Q,,2023-11-07 14:34:06.873000+00:00,nyTVrrQOwN8H,
498hrmg2chiigktbf4984mn5xcatqsmk,aRR6kXaNoi9Q,,2023-11-07 14:31:02.082000+00:00,hWYfKvWjPynR,
95j0156nwfohrebmm95j09troehthlyk,LKXSTLL4YfXj,,2023-11-07 14:33:37.898000+00:00,nyTVrrQOwN8H,
h45dqmm4hoddox3sc12xyath45dqmm4q,J5bZMfnELkr8,,2023-11-07 14:33:37.882000+00:00,nyTVrrQOwN8H,
p4igg95z8am7pf9863z3p4igg94ob703,5SDqovyoy2kq,,2023-11-07 14:34:06.211000+00:00,nyTVrrQOwN8H,
s2khunuk3029jo036hs2khunyik3nq3o,5SDqovyoy2kq,,2023-11-07 14:34:03.825000+00:00,nyTVrrQOwN8H,
q9knwoo1fc37whbrunlt0cd33q9knw65,KykhP7yehNUL,,2023-11-07 14:32:17.577000+00:00,vAjBEO307Stw,
pr1h6k0n8srlghqrcgdlpr1hnns9fz8z,3wcPj4w4kCaE,,2023-11-07 14:33:49.182000+00:00,nyTVrrQOwN8H,
bsh5itb9hshces34usdf66f211bsh5it,1AhoNn4JWg3Q,,2023-11-07 14:34:03.825000+00:00,nyTVrrQOwN8H,
3mvi09i5tq72ngobs3mviyjm0wkxh0b6,sPnqaqTApD8s,,2023-11-07 14:33:06.124000+00:00,bZvjg7tWA0LH,
el3aq2sw9vb86f0q6gd591el3aq2sw9f,SCQEvoN7jXJz,,2023-11-07 14:32:17.581000+00:00,yyx5wa8DcChj,
1qb4hiy82jib2o0zwaq1qb4hbzxlkk02,MuIUkg7yq4bV,,2023-11-07 14:32:30.503000+00:00,g1sbtBqI67s8,
67eew8cvjqpwvph267eeldynipxqivq9,W00WMSgssU9U,,2023-11-07 14:32:17.581000+00:00,nCN9LZXtZhDM,
2cxwtrzg27bgi92cxwquw83sn5xmy20z,pV3A0eM3cFGc,,2023-11-07 14:33:49.175000+00:00,nyTVrrQOwN8H,
egh79db2j9poptnegh774gnzgztqagbt,pV3A0eM3cFGc,,2023-11-07 14:33:42.165000+00:00,nyTVrrQOwN8H,
60g6mhcs5ryomrx5l2h760g6mhcsdy5a,4UhKrsT5bG2L,,2023-11-07 14:32:30.500000+00:00,ovJvcKH6jyf2,
qly1z5kslm437w9xer7qlypr1x6gkyqn,J5bZMfnELkr8,,2023-11-07 14:33:42.160000+00:00,nyTVrrQOwN8H,
nkvtxpb044ru4senkvq9mmtbevile24r,pV3A0eM3cFGc,,2023-11-07 14:33:42.156000+00:00,nyTVrrQOwN8H,
jjsgsblx6u69opouujjsr1p7adsw00si,J5bZMfnELkr8,,2023-11-07 14:34:03.837000+00:00,nyTVrrQOwN8H,
tf12eonb6orrra3tntf1udduz6bfkfm8,2mjxcpggojXZ,,2023-11-07 14:31:53.251000+00:00,Ci35vD0lUQfw,
6deia1w0osfjkeu86deia1wr05huyine,5SDqovyoy2kq,,2023-11-07 14:33:42.164000+00:00,nyTVrrQOwN8H,
q41d4d8yl3t6rg3ehwq4wq41d4d4kphc,f8GfEh0Oct8A,,2023-11-07 14:31:02.104000+00:00,hWYfKvWjPynR,
wzodco1g4x908qh4kwzodcol6dcm2icd,MznNXayzrjzx,,2023-11-07 14:33:42.139000+00:00,nyTVrrQOwN8H,
tlo6rlqhjomusmrzqtlo6rl4odhasn1i,J5bZMfnELkr8,,2023-11-07 14:33:57.231000+00:00,nyTVrrQOwN8H,
2etwkznsgo09bnrkepoh2etwkzlrdti8,E0ieGGpJV0oY,,2023-11-07 14:34:03.818000+00:00,nyTVrrQOwN8H,
8m0dhsryg1yrdxw28m0dhxsfhvye3suj,6EEHEpKjBtlt,,2023-11-07 14:31:48.602000+00:00,brO4dS1dHc19,
43csl0iufvni82643csl0ixxclsb76ym,yqpoOc7DONUB,,2023-11-07 14:33:42.159000+00:00,nyTVrrQOwN8H,
2cdu9s5ez3qt2cduqizqf6rk4t6hslj4,q8FjTRsavZ8b,,2023-11-07 14:33:06.127000+00:00,mdZTGKjrG9CK,
glx7uxgtud2pxxwbudirglx7uxgtj1m8,Jj4aPgpF441g,,2023-11-07 14:34:58.201000+00:00,ZJeHcznyjJ4X,
crcbo845s4d2vfcodj3kcrcbo84ii54m,MznNXayzrjzx,,2023-11-07 14:33:42.147000+00:00,nyTVrrQOwN8H,
tduhebwuztc3aeyy8svitduhbupj9cu0,5SDqovyoy2kq,,2023-11-07 14:33:57.215000+00:00,nyTVrrQOwN8H,
pbvelivkocmwlssg0pbvebki4rv7mzja,mOgOYrM9vcXB,,2023-11-07 14:30:57.400000+00:00,hWYfKvWjPynR,
nr7qmuvlw0l7ps4vfwnr7qarlo1qxaed,J5bZMfnELkr8,,2023-11-07 14:33:57.220000+00:00,nyTVrrQOwN8H,
r8fxesogsvkmil2894r8fxesooxaeysm,OIqMqoqeHQzU,,2023-11-07 14:31:53.246000+00:00,Ci35vD0lUQfw,
662k39com2w042tz5xy662kpxekfe8dy,3wcPj4w4kCaE,,2023-11-07 14:33:37.884000+00:00,nyTVrrQOwN8H,
tab7z7g5l7ahddd5lh3tab7z7g5wbabc,other,The location did not work very well for me. Very slow or would not give location at all.,2023-11-07 14:31:53.268000+00:00,wEXrIACOc7Lr,
n77k3fz7ielrf254kw5in77k3fhiclwn,1AhoNn4JWg3Q,,2023-11-07 14:33:42.161000+00:00,nyTVrrQOwN8H,
87wdr5ua3fkvf6fe1a4187wdrv74hml6,5SDqovyoy2kq,,2023-11-07 14:33:42.146000+00:00,nyTVrrQOwN8H,
wbi76038w1jql6b5wbi77wggucsx0gjb,LKXSTLL4YfXj,,2023-11-07 14:34:01.910000+00:00,nyTVrrQOwN8H,
z16itk535z0zp39wvw1z16itsdh0rxap,W00WMSgssU9U,,2023-11-07 14:32:17.602000+00:00,nCN9LZXtZhDM,
8tmryxhg2z433gcy6ta8tmryxjd33gxx,1AhoNn4JWg3Q,,2023-11-07 14:33:57.210000+00:00,nyTVrrQOwN8H,
halgx12ra6kbcg2tg4wql88halgx125z,qQIObyzYFwn7,,2023-11-07 14:30:59.448000+00:00,hWYfKvWjPynR,
7x0xmuc4s4aybdtc7x0j1z79yw0503hl,3wcPj4w4kCaE,,2023-11-07 14:33:57.213000+00:00,nyTVrrQOwN8H,
p59baxasvmz2kajhgvheqp59baugyd0u,MznNXayzrjzx,,2023-11-07 14:33:45.503000+00:00,nyTVrrQOwN8H,
rpuy370b3wqiz75cd2rpuy37cvnv0eyb,KykhP7yehNUL,,2023-11-07 14:32:17.600000+00:00,vAjBEO307Stw,
4bghzcbpg17gg694bghz57579s4dl994,1AhoNn4JWg3Q,,2023-11-07 14:34:06.216000+00:00,nyTVrrQOwN8H,
putvu646ww8q0lagv5putvu6p8uwk1fs,W00WMSgssU9U,,2023-11-07 14:32:17.603000+00:00,nCN9LZXtZhDM,
6sqx9j4ky2r2pu5cnp33v6sqx9j4tzda,J5bZMfnELkr8,,2023-11-07 14:33:45.483000+00:00,nyTVrrQOwN8H,
qj4bjcq2oyc1foyhsqj4bjcqe3jz4hud,Z2EI7SmKRaty,,2023-11-07 14:33:06.132000+00:00,Kx3O1vpVArEc,
f7q83x3gdeeprf7lu92ok83x71yxwst6,1AhoNn4JWg3Q,,2023-11-07 14:33:45.479000+00:00,nyTVrrQOwN8H,
h9j6jgrma2k31ix9mluh9j9qga0swt7i,E0ieGGpJV0oY,,2023-11-07 14:33:57.229000+00:00,nyTVrrQOwN8H,
f4td40owp8xytfkf4td40poqvl1d7hcw,7WaCxuFF4q0p,,2023-11-07 14:32:17.586000+00:00,yyx5wa8DcChj,
wwh7xyahxapedvjujwwh7s6s465gsqhv,lyXSUY2vgun5,,2023-11-07 14:31:53.270000+00:00,wEXrIACOc7Lr,
lvlbnn4i6znagab63qzvlvlowztpzqsc,3wcPj4w4kCaE,,2023-11-07 14:33:42.166000+00:00,nyTVrrQOwN8H,
zrxhh4pwv8oiieo8vmz1zrxhh4p7s0zc,1AhoNn4JWg3Q,,2023-11-07 14:33:37.903000+00:00,nyTVrrQOwN8H,
jd26yqfi5wwo6ak91zesjd26yqvnwn3h,3wcPj4w4kCaE,,2023-11-07 14:33:37.900000+00:00,nyTVrrQOwN8H,
poahcigyzl0jqmmuz7e757poah6you8f,lyXSUY2vgun5,,2023-11-07 14:31:53.252000+00:00,wEXrIACOc7Lr,
7scpv78eyjree7q8yb7eja7scpv77quk,1AhoNn4JWg3Q,,2023-11-07 14:33:37.885000+00:00,nyTVrrQOwN8H,
yeqft9bob332f50dilyeqft9s951brld,J5bZMfnELkr8,,2023-11-07 14:34:03.817000+00:00,nyTVrrQOwN8H,
8issycpnu1btwfrn8issy9uw4so4bcd7,J5bZMfnELkr8,,2023-11-07 14:33:57.218000+00:00,nyTVrrQOwN8H,
gqslxah4fb8f7kogqslq5succl86n8h4,oqPT2auI6kP6,,2023-11-07 14:33:30.312000+00:00,tlaOaEmBc0u9,
id7zffycljrju1wid7zog3m5k1rzfjgu,3wcPj4w4kCaE,,2023-11-07 14:34:01.924000+00:00,nyTVrrQOwN8H,
4dn3lbgjkzq1ea7n5erpdc4dn3lbgia2,E0ieGGpJV0oY,,2023-11-07 14:33:42.147000+00:00,nyTVrrQOwN8H,
kcb0r2wipkc5okcb81mbnicox5ikndkq,R9BcSuEX5Iob,,2023-11-07 14:30:48.678000+00:00,ASJZUpv6pNMr,
y7agp7eq2xpsmpjj8j2ly7agp91sq2tn,3wcPj4w4kCaE,,2023-11-07 14:33:45.483000+00:00,nyTVrrQOwN8H,
3dqgcz8kvdsm43drw4y29iqjgh1f12th,MznNXayzrjzx,,2023-11-07 14:34:03.834000+00:00,nyTVrrQOwN8H,
dnon7p0z3ouoe8dnodqjh0gay1p0f5a9,LKXSTLL4YfXj,,2023-11-07 14:34:01.910000+00:00,nyTVrrQOwN8H,
ldvc6ugg15smrhbldv3pli3o3plk4jsr,J5bZMfnELkr8,,2023-11-07 14:33:37.886000+00:00,nyTVrrQOwN8H,
czxpd22ey5ryuqbnhczxps52infzfhtd,LKXSTLL4YfXj,,2023-11-07 14:33:49.164000+00:00,nyTVrrQOwN8H,
kt1kpeph9g1csultktpoiqpol15om4sx,fYEoMwQgh1lG,,2023-11-07 14:31:53.271000+00:00,aAmdKmc3Tcut,
hoql38vocgtk2e7n2a8rkhoql3hzmk86,J5bZMfnELkr8,,2023-11-07 14:34:03.819000+00:00,nyTVrrQOwN8H,
ibwkuwwg2gl6yyutuibwku1kuvhi6pjy,other,,2023-11-07 14:30:57.412000+00:00,uB5LFDbzlAzB,
0e2f3ebog8paob5c90e2f3e19dp8ql6w,yqpoOc7DONUB,,2023-11-07 14:33:49.173000+00:00,nyTVrrQOwN8H,
dk87pv8xtd9fqxdml3dk87pvcdua5y5v,IwXrFxfmHPpk,,2023-11-07 14:30:59.457000+00:00,hWYfKvWjPynR,
