id,canceled_at,completed_at,created,current_phase_start_date,current_phase_end_date,default_settings_collection_method,default_settings_default_payment_method,default_settings_invoice_settings_days_until_due,default_settings_billing_thresholds_amount_gte,default_settings_billing_thresholds_reset_billing_cycle_anchor,end_behavior,livemode,metadata,released_at,released_subscription,status,customer_id,subscription_id,_fivetran_synced
sub_sched_1OULW3FCPJnn9IgIiHgGnnSq,,,2024-01-03 03:53:15+00:00,,,charge_automatically,pm_1OUKY6FCPJnn9IgIXrsDiAUh,,,,release,True,"{""caregiver_user_pool_id"":""b7ae4cc9-7f82-4d4c-9250-fde92f95c0a7""}",2024-01-06 00:20:19+00:00,sub_1OUKYEFCPJnn9IgIKonCgVFC,released,cus_PEMbCu6ExFxGW5,,2024-08-14 04:16:07.908000+00:00
sub_sched_1PFP3qFCPJnn9IgIxeWL9r67,,,2024-05-11 23:10:38+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""c6c778e9-6d69-409a-b9c1-5c74731f5096""}",2024-05-18 16:25:07+00:00,sub_1PDpgpFCPJnn9IgItsZpILYj,released,cus_Q3xMR9tDbahRrj,,2024-08-14 04:15:30.789000+00:00
sub_sched_1LXn2WFCPJnn9IgIrkS5nTd1,,,2022-08-17 14:16:12+00:00,,,charge_automatically,pm_1KQDWSFCPJnn9IgIt9u8TXKK,,,,release,True,"{""caregiver_user_pool_id"":""1547e4a2-f2ff-4b78-a1ff-0f695fad3636""}",2022-08-26 16:23:12+00:00,sub_1KQDVAFCPJnn9IgI5IinvYDG,released,cus_L6QL74XTievepE,,2024-08-14 04:18:30.901000+00:00
sub_sched_1LcqA8FCPJnn9IgI3FdAsz3a,,,2022-08-31 12:36:56+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""7ab774a4-de54-4525-92cc-4f111fbdb434""}",2022-09-01 17:01:00+00:00,sub_K6AOyL39XRFmiy,released,cus_JYSKeIFs3TiJtW,,2024-08-14 04:18:27.016000+00:00
sub_sched_1Msp3vFCPJnn9IgITOoJVKDJ,,,2023-04-03 15:12:51+00:00,,,charge_automatically,pm_1M32e3FCPJnn9IgIgooFq9iK,,,,release,True,"{""caregiver_user_pool_id"":""bcf9b392-1703-48eb-868a-63c7136d13a9""}",2023-05-01 19:13:08+00:00,sub_1M32e4FCPJnn9IgIZs69FRJb,released,cus_MmbrVbpK6INAPA,,2024-08-14 04:17:26.176000+00:00
sub_sched_1O30RgFCPJnn9IgIHLDs2bE2,,,2023-10-19 17:55:44+00:00,,,send_invoice,pm_1NtBU5FCPJnn9IgIUjMZX6H5,10.0,,,release,True,"{""caregiver_user_pool_id"":""f9aefa7c-18ac-49d7-b744-10dd78dab105""}",2023-10-21 05:01:00+00:00,sub_1NsttXFCPJnn9IgIqdmGaP5W,released,cus_OfzbZAN4y17LKH,,2024-08-14 04:16:30.321000+00:00
sub_sched_1NTvfCFCPJnn9IgIz61oWO6p,,,2023-07-14 23:44:42+00:00,,,charge_automatically,pm_1N1VqvFCPJnn9IgIPXus802n,,,,release,True,"{""caregiver_user_pool_id"":""ff2d2483-e371-49ae-88df-94e59ad476a5""}",2023-07-17 15:31:15+00:00,sub_1JygWNFCPJnn9IgIPQgesdpB,released,cus_KdyT8BQ5eGMs0t,,2024-08-14 04:16:58.001000+00:00
sub_sched_1NKjjjFCPJnn9IgICZEhWHrP,,,2023-06-19 15:11:23+00:00,,,charge_automatically,pm_1KiVuPFCPJnn9IgIqFbWiEeN,,,,release,True,"{""caregiver_user_pool_id"":""91112c9a-b5b7-465b-8f3b-02b7248fd928""}",2023-07-18 03:40:55+00:00,sub_1KiVuRFCPJnn9IgIF6PqJHTx,released,cus_LPKZtXhUPHMOwk,,2024-08-14 04:17:05.116000+00:00
sub_sched_1OkpFRFCPJnn9IgIQMoZTXpc,,,2024-02-17 14:52:13+00:00,,,charge_automatically,pm_1NtyBLFCPJnn9IgIe7ATa5be,,,,release,True,"{""caregiver_user_pool_id"":""a21c5742-f2df-429d-b26d-021b7fef7fa8""}",2024-03-14 19:41:33+00:00,sub_1NtyBMFCPJnn9IgIoV1fffjn,released,cus_OhMvgzx8YxCUZr,,2024-08-14 04:15:54.237000+00:00
sub_sched_1LWkDiFCPJnn9IgIH4nxRUSk,,,2022-08-14 17:03:26+00:00,,,charge_automatically,card_1L8WaLFCPJnn9IgITtcaJKOL,,,,release,True,"{""caregiver_user_pool_id"":""7da36ea8-57e3-4ca6-bece-b3898e7e8a1b""}",2022-09-11 16:45:52+00:00,sub_1JyJ9sFCPJnn9IgIV1rSgSJz,released,cus_KdaK2IY0TLfLpj,,2024-08-14 04:18:31.789000+00:00
sub_sched_1NQKHAFCPJnn9IgI0rJ4WsD8,,,2023-07-05 01:13:00+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""1cd3725a-ed84-4af8-be7e-38abc5ffb392""}",2023-07-30 16:34:54+00:00,sub_1N2dCAFCPJnn9IgItFb4LorY,released,cus_NoFfgtHdWATgRs,,2024-08-14 04:17:00.549000+00:00
sub_sched_1LwZDUFCPJnn9IgIEgjRoJ2Z,,,2022-10-24 22:33:56+00:00,,,charge_automatically,pm_1JgdZlFCPJnn9IgIWABUSliN,,,,release,True,"{""caregiver_user_pool_id"":""82fb919c-97a5-423e-92e3-ecca43c0a2d0""}",2022-11-23 22:55:34+00:00,sub_1JgdZnFCPJnn9IgIryV56aj3,released,cus_KLKEBwXeYkhLp1,,2024-08-14 04:18:12.681000+00:00
sub_sched_1N2f7tFCPJnn9IgICGWSSrah,,,2023-04-30 18:37:37+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""10d3cd97-1d06-4f3e-8d8a-66d1fec111a7""}",2023-05-01 17:01:00+00:00,sub_K6B7H6idNF6QoU,released,cus_K0lXGQVWsEkN0x,,2024-08-14 04:17:18.911000+00:00
sub_sched_1Nl07jFCPJnn9IgIMpuIFo1A,,,2023-08-31 01:56:43+00:00,,,charge_automatically,pm_1NkyzbFCPJnn9IgISFm01Rsi,,,,release,True,"{""caregiver_user_pool_id"":""71382866-a727-452e-830b-5fb6cec93cd4""}",2023-08-31 01:58:24+00:00,sub_1JkqX2FCPJnn9IgIArgnbk1r,released,cus_KPfs13ieuOo8Af,,2024-08-14 04:16:44.254000+00:00
sub_sched_1MAbm8FCPJnn9IgIrN2DKJfh,,,2022-12-02 16:07:44+00:00,,,charge_automatically,pm_1KbYGKFCPJnn9IgIgrqrEo3U,,,,release,True,"{""caregiver_user_pool_id"":""e801d5e9-9479-4398-b6fa-72f85ed40b9c""}",2022-12-29 22:46:45+00:00,sub_1KbYGLFCPJnn9IgIn5UFcAiB,released,cus_LI8X4UXDLObsQv,,2024-08-14 04:18:01.778000+00:00
sub_sched_1NJdv4FCPJnn9IgIRKGqDKUJ,,,2023-06-16 14:46:34+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""11efff98-f475-47c8-b1ae-8fa3f1ef3401""}",2023-07-09 14:29:01+00:00,sub_1MuzDpFCPJnn9IgIKpz3D53M,released,cus_NgLuCNM8dUbiu3,,2024-08-14 04:17:05.849000+00:00
sub_sched_1MTWhiFCPJnn9IgIcHFTJztg,,,2023-01-23 20:33:22+00:00,,,charge_automatically,pm_1LRNbQFCPJnn9IgISI4sdmII,,,,release,True,"{""caregiver_user_pool_id"":""db89bdc2-5c5c-47de-abcb-2874bdf799c6""}",2023-01-24 04:12:49+00:00,sub_1LRNbRFCPJnn9IgIROpS1WGJ,released,cus_LM10lFZDz4rlAO,,2024-08-14 04:17:45.677000+00:00
sub_sched_1O5nbhFCPJnn9IgIABi3OQNu,,,2023-10-27 10:49:37+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""2cefdbfb-f499-4ad8-8075-530559d5af15""}",2023-11-01 17:01:00+00:00,sub_K69g6hNxWLtxZm,released,cus_IW9gcZoHIGRHx9,,2024-08-14 04:16:27.957000+00:00
sub_sched_1O84CdFCPJnn9IgI8iPgIL6v,,,2023-11-02 16:57:07+00:00,,,charge_automatically,pm_1NZMrLFCPJnn9IgInodeVk6C,,,,release,True,{},2023-11-02 16:57:21+00:00,sub_1K0F4vFCPJnn9IgIb9qNOxuv,released,cus_KfaF6aQQ6xVgVu,,2024-08-14 04:16:26.317000+00:00
sub_sched_1LfQD7FCPJnn9IgI8xRi8wWO,,,2022-09-07 15:30:41+00:00,,,charge_automatically,pm_1K4T0cFCPJnn9IgITDUTMVke,,,,release,True,"{""caregiver_user_pool_id"":""3c531093-f406-4aed-82ae-2ed9d75893d9""}",2022-10-06 00:01:00+00:00,sub_1K4T0dFCPJnn9IgIeT0ZRuK0,released,cus_Kjwuh3R6ILfuWE,,2024-08-14 04:18:25.098000+00:00
sub_sched_1NB2XEFCPJnn9IgIstlncqIe,,,2023-05-23 21:14:24+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""0a2c503a-8c66-497f-877d-96daf32e7127""}",2023-06-01 17:01:00+00:00,sub_K6AhMA6pERRCct,released,cus_JnBw5vnsjhtIm7,,2024-08-14 04:17:12.691000+00:00
sub_sched_1NfVjtFCPJnn9IgIJFnp22mi,,,2023-08-15 22:29:25+00:00,,,charge_automatically,pm_1LNmXdFCPJnn9IgIrUC5Ev5L,,,,release,True,"{""caregiver_user_pool_id"":""b258fe71-0f6d-4e8c-8b18-049c51b12d87""}",2023-09-09 23:43:59+00:00,sub_1LNmXfFCPJnn9IgI0aHmAI0O,released,cus_M5yUxEfh20Jnla,,2024-08-14 04:16:49.030000+00:00
sub_sched_1MwXPjFCPJnn9IgI4fWlsioU,,,2023-04-13 21:10:43+00:00,,,charge_automatically,pm_1K47ajFCPJnn9IgIZqAyQzbJ,,,,release,True,"{""caregiver_user_pool_id"":""4a2c3626-603b-421f-ba52-7a6ef0044c40""}",2023-04-13 21:13:05+00:00,sub_1K47alFCPJnn9IgIB0GVU0kY,released,cus_Kjamk1ImloCdkr,,2024-08-14 04:17:23.322000+00:00
sub_sched_1LZN9SFCPJnn9IgIXEJOqZ8c,,,2022-08-21 23:01:54+00:00,,,charge_automatically,pm_1LMiBZFCPJnn9IgIcBa9esuR,,,,release,True,"{""caregiver_user_pool_id"":""bbe96112-2c05-4469-9eb7-dfafc4625ba9""}",2022-09-07 00:52:46+00:00,sub_1LMiBaFCPJnn9IgIBEbzXLHk,released,cus_M4rvLbK8PCI0eP,,2024-08-14 04:18:29.876000+00:00
sub_sched_1MpHPdFCPJnn9IgIK4QYJmqn,,,2023-03-24 20:40:37+00:00,,,charge_automatically,pm_1LIa1FFCPJnn9IgI2IFpQRCt,,,,release,True,"{""caregiver_user_pool_id"":""079b69cc-e25d-47e3-b991-32d3aa0f9cce""}",2023-04-04 00:01:00+00:00,sub_1LIa1GFCPJnn9IgIrH0dBGO4,released,cus_M0bDbq3CeZUa7W,,2024-08-14 04:17:28.813000+00:00
sub_sched_1LZvSPFCPJnn9IgI0fvkr9Tb,,,2022-08-23 11:39:45+00:00,,,charge_automatically,pm_1JpEq9FCPJnn9IgIlgXJmjp0,,,,release,True,"{""caregiver_user_pool_id"":""d83e804a-d1cb-40ca-b718-fb0e8ae347c3""}",2022-08-23 21:40:10+00:00,sub_1JpEqAFCPJnn9IgICy07nzZS,released,cus_KUDG5ewRykLslY,,2024-08-14 04:18:29.367000+00:00
sub_sched_1ORc5FFCPJnn9IgIUorMqdsl,,,2023-12-26 14:58:17+00:00,,,charge_automatically,pm_1MorowFCPJnn9IgIGlscewOl,,,,release,True,"{""caregiver_user_pool_id"":""b2c30b73-a115-4d6f-bbbe-a3d62a8b3e07""}",2024-01-12 17:21:04+00:00,sub_1MoroxFCPJnn9IgIMKbbRmPR,released,cus_Na1s9tYBHcAsuQ,,2024-08-14 04:16:10.478000+00:00
sub_sched_1O0vY3FCPJnn9IgIsk2EJCzT,,,2023-10-14 00:17:43+00:00,,,charge_automatically,src_1O1wGTFCPJnn9IgIF9TQj59u,,,,release,True,"{""caregiver_user_pool_id"":""c0dda374-0400-431c-9f61-17e525785f98""}",2023-10-18 15:54:35+00:00,sub_1NxF2xFCPJnn9IgIZSMcVDoi,released,cus_OkkYIdgkllyaMv,,2024-08-14 04:16:31.631000+00:00
sub_sched_1NPpgvFCPJnn9IgItRbfq56S,,,2023-07-03 16:33:33+00:00,,,charge_automatically,pm_1KfQ68FCPJnn9IgIpDitmGmi,,,,release,True,"{""caregiver_user_pool_id"":""b243495d-2bc8-4914-92f6-ec71f2b4ac79""}",2023-07-09 14:52:13+00:00,sub_1KfQ69FCPJnn9IgIrs4dXksG,released,cus_LM8MSlueWLbcU7,,2024-08-14 04:17:00.994000+00:00
sub_sched_1PW2OxFCPJnn9IgIYKZlUqq2,,,2024-06-26 20:25:11+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""788628ee-0b20-41b7-b589-47d379739212""}",2024-07-26 18:12:38+00:00,sub_1Oo8fKFCPJnn9IgI1yugaLD9,released,cus_PdPS2baPofRhuu,,2024-08-14 04:15:16.537000+00:00
sub_sched_1MQG5MFCPJnn9IgIENYsoIvR,,,2023-01-14 20:12:16+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""24523159-e655-4e84-a4fc-5d6646c582bc""}",2023-02-01 17:01:00+00:00,sub_K6ArxgdRTd2toy,released,cus_JtZMCPqpWazeyk,,2024-08-14 04:17:48.285000+00:00
sub_sched_1Mz0pmFCPJnn9IgI57ua3IVn,,,2023-04-20 16:59:50+00:00,,,charge_automatically,pm_1L2KdHFCPJnn9IgI45pbK4Ky,,,,release,True,"{""caregiver_user_pool_id"":""315026e0-40e9-4727-ac95-22b6fc33b4f4""}",2023-05-19 00:01:00+00:00,sub_1L2KdIFCPJnn9IgI2uH9ndwX,released,cus_LjoFtHOwzVcS4X,,2024-08-14 04:17:21.557000+00:00
sub_sched_1MJ5TdFCPJnn9IgIvCYzCooP,,,2022-12-26 01:27:41+00:00,,,charge_automatically,src_1LoaYKFCPJnn9IgIFcrXiTJ6,,,,release,True,"{""caregiver_user_pool_id"":""a81785d1-84d5-4622-8856-5a7237f7a2ec""}",2023-01-01 17:01:00+00:00,sub_K69zQDYKChEozg,released,cus_IyaV4LqcgP5y7P,,2024-08-14 04:17:54.784000+00:00
sub_sched_1Mt21sFCPJnn9IgIhcXlF40q,,,2023-04-04 05:03:36+00:00,,,charge_automatically,pm_1MKORoFCPJnn9IgIlc0xu14Q,,,,release,True,"{""caregiver_user_pool_id"":""b5a878c8-fafe-49cc-b14c-30016b166004""}",2023-04-18 05:44:34+00:00,sub_1MKORpFCPJnn9IgIkHXalqQ2,released,cus_N4XWlAA7W5VB2J,,2024-08-14 04:17:25.781000+00:00
sub_sched_1OT61JFCPJnn9IgIgQMLHgBl,,,2023-12-30 17:08:21+00:00,,,charge_automatically,pm_1OGXDOFCPJnn9IgIbNZ9btei,,,,release,True,"{""caregiver_user_pool_id"":""f04ad709-fe10-47da-9ab4-2eb7d419c18f""}",2024-01-16 01:32:56+00:00,sub_1OGXDPFCPJnn9IgIGTPSJLkD,released,cus_P4gaUPOkY4QusP,,2024-08-14 04:16:09.146000+00:00
sub_sched_1PVNwWFCPJnn9IgIKnYewQtA,,,2024-06-25 01:13:08+00:00,,,charge_automatically,pm_1LLsdUFCPJnn9IgIXUNbNYGi,,,,release,True,"{""caregiver_user_pool_id"":""ea5118ae-ae09-4eb0-9491-fcfcd7b69663""}",2024-06-25 01:16:57+00:00,sub_1LLsdVFCPJnn9IgImTrIn64g,released,cus_M40eSyYsfzhu9g,,2024-08-14 04:15:17.083000+00:00
sub_sched_1McVMbFCPJnn9IgIpn2rpm7y,,,2023-02-17 14:56:41+00:00,,,charge_automatically,pm_1JxABsFCPJnn9IgIzSTDH68k,,,,release,True,{},2023-04-08 12:58:14+00:00,sub_1JxABuFCPJnn9IgICPBNznmA,released,cus_KcOzxGhD8IEogN,,2024-08-14 04:17:37.996000+00:00
sub_sched_1OySA1FCPJnn9IgI45FjFnzA,,,2024-03-26 05:02:57+00:00,,,charge_automatically,pm_1KYZebFCPJnn9IgI96AIirFX,,,,release,True,"{""caregiver_user_pool_id"":""58c97ce6-7c5b-4b96-87ae-4e4b135cfd35""}",2024-04-21 17:38:32+00:00,sub_1KYZedFCPJnn9IgI6PgeXOFH,released,cus_LF3m8TRwYmoF20,,2024-08-14 04:15:43.590000+00:00
sub_sched_1P8SlqFCPJnn9IgI9JGqvOrp,,,2024-04-22 19:43:22+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""b456501a-b463-4159-b0e9-8422fa62f7b4""}",2024-04-22 19:51:38+00:00,sub_K69qVENrhVWglJ,released,cus_IcfTxiIJ8WcfN2,,2024-08-14 04:15:36.194000+00:00
sub_sched_1P9U28FCPJnn9IgIKiVEuXdF,,,2024-04-25 15:16:24+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""aaa7d96a-bea7-44d0-9d5b-9da8b5dfeffa""}",2024-05-23 23:19:39+00:00,sub_1MoxPyFCPJnn9IgI1sIujQXv,released,cus_NXx1q1LqDySuSb,,2024-08-14 04:15:35.277000+00:00
sub_sched_1McuObFCPJnn9IgI5pqRU8Ya,,,2023-02-18 17:40:25+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""b078b42e-2ba4-4b39-816d-5e9c358eb65c""}",2023-02-18 18:59:56+00:00,sub_K6AY6RA14LbeZi,released,cus_JfOTFB7fQoxZRD,,2024-08-14 04:17:37.752000+00:00
sub_sched_1NDuNxFCPJnn9IgINDAvhLab,,,2023-05-31 19:08:41+00:00,,,charge_automatically,pm_1N6ztDFCPJnn9IgIMWfB85QZ,,,,release,True,"{""caregiver_user_pool_id"":""8a7ef402-e4ea-491a-8400-10ff0de02961""}",2023-05-31 19:08:59+00:00,sub_1N6ztEFCPJnn9IgI9GOZMlOP,released,cus_NslQz2dhUeXirm,,2024-08-14 04:17:10.500000+00:00
sub_sched_1LoBsEFCPJnn9IgIesaoziP9,,,2022-10-01 20:01:22+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""52fcaa4d-b520-462d-9eec-0827a5a7b761""}",2022-11-01 17:01:00+00:00,sub_K69hmP4XeRBRh7,released,cus_IWV4FZPX97IlqA,,2024-08-14 04:18:18.823000+00:00
sub_sched_1NPyB5FCPJnn9IgIswqkhGxO,,,2023-07-04 01:37:15+00:00,,,charge_automatically,pm_1Ln5CQFCPJnn9IgI9tAxojjl,,,,release,True,"{""caregiver_user_pool_id"":""824fbfee-ec8e-40ff-81ca-d72d89c644ac""}",2023-07-04 01:38:00+00:00,sub_1Ln5CSFCPJnn9IgIqbHP2VSE,released,cus_MW7RHRsEpe9Sqw,,2024-08-14 04:17:00.756000+00:00
sub_sched_1LcevlFCPJnn9IgILUNeffSk,,,2022-08-31 00:37:21+00:00,,,charge_automatically,card_1KBSmyFCPJnn9IgImMwza7r9,,,,release,True,"{""caregiver_user_pool_id"":""43330eb0-4b1d-4260-a88e-46300bc8132e""}",2022-09-06 00:01:00+00:00,sub_1K6zuoFCPJnn9IgI8ULKtbGq,released,cus_KmZ2PTyu1yUYtt,,2024-08-14 04:18:27.022000+00:00
sub_sched_1LS9wzFCPJnn9IgI5GnGIed4,,,2022-08-02 01:31:13+00:00,,,charge_automatically,card_1L0a8aFCPJnn9IgIEJGIfAsB,,,,release,True,"{""caregiver_user_pool_id"":""0e772099-83d8-4ebe-b47e-f48a06146f06""}",2022-08-15 14:22:49+00:00,sub_1JzipdFCPJnn9IgIiJUVgpen,released,cus_Kf2vAKdulRpK5I,,2024-08-14 04:18:34.913000+00:00
sub_sched_1N61ESFCPJnn9IgIUu7vmz22,,,2023-05-10 00:50:16+00:00,,,charge_automatically,pm_1LKr7fFCPJnn9IgIWV7upxqy,,,,release,True,"{""caregiver_user_pool_id"":""07de3bb6-a121-4327-a99b-d12c29f45c58""}",2023-06-01 22:01:04+00:00,sub_1LKr7gFCPJnn9IgIACCRIdVq,released,cus_M2x1oJK7aygzbC,,2024-08-14 04:17:16.138000+00:00
sub_sched_1LpDsnFCPJnn9IgIAiCUh9Zd,,,2022-10-04 16:22:13+00:00,,,charge_automatically,pm_1K4XZDFCPJnn9IgIq13JQvif,,,,release,True,"{""caregiver_user_pool_id"":""ce501061-0590-4e3d-847b-134acb591c78""}",2022-10-06 00:01:00+00:00,sub_1K4XZFFCPJnn9IgI9Nym1Oex,released,cus_Kk1cYx99dmgZOK,,2024-08-14 04:18:18.018000+00:00
sub_sched_1MZMzKFCPJnn9IgIyx3EQXn0,,,2023-02-08 23:23:42+00:00,,,charge_automatically,pm_1MZLnyFCPJnn9IgIgoFBPGSn,,,,release,True,"{""caregiver_user_pool_id"":""c23c787c-9197-4527-8f49-6ec23b1bce92""}",2023-02-08 23:24:46+00:00,sub_1M4vOOFCPJnn9IgItTVsWrRX,released,cus_MoYV4gLwWFLtQI,,2024-08-14 04:17:40.925000+00:00
sub_sched_1OCvwYFCPJnn9IgIJiwIpxFo,,,2023-11-16 03:08:38+00:00,,,charge_automatically,pm_1MrsDGFCPJnn9IgIO8JVd7tz,,,,release,True,"{""caregiver_user_pool_id"":""067dbc89-79bc-47d6-b737-a7f11e863c23""}",2023-11-16 03:09:01+00:00,sub_1MrsDHFCPJnn9IgISLUXzZPL,released,cus_Nd8U1Suosanyh0,,2024-08-14 04:16:22.325000+00:00
sub_sched_1M9u8eFCPJnn9IgIjey1n5Xz,,,2022-11-30 17:32:04+00:00,,,charge_automatically,pm_1KH8f5FCPJnn9IgIpSjRnTgB,,,,release,True,"{""caregiver_user_pool_id"":""bfc69f34-9d8b-4ff7-b72a-01fb8743b547""}",2022-12-14 00:01:00+00:00,sub_1KH8f6FCPJnn9IgIbVi6QQgF,released,cus_Kx2kzeJDIeg4aM,,2024-08-14 04:18:02.340000+00:00
sub_sched_1LQGRRFCPJnn9IgIka76pu1K,,,2022-07-27 20:02:49+00:00,,,charge_automatically,pm_1JVgTdFCPJnn9IgIx9y3hwMQ,,,,release,True,"{""caregiver_user_pool_id"":""49fd108d-e205-4d94-b9f3-70b4566d726a""}",2022-08-27 20:03:20+00:00,sub_1LCt7CFCPJnn9IgIm2QUt8ZM,released,cus_KA0Uzr8EWTuUyf,,2024-08-14 04:18:36.569000+00:00
sub_sched_1NioeAFCPJnn9IgIT76xZNxd,,,2023-08-25 01:17:10+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""1adfefcf-bd2b-4fa9-99cd-e3dac108dad6""}",2023-09-17 00:54:29+00:00,sub_1N9CrLFCPJnn9IgICdKo6x4R,released,cus_Nnqa9UjPWiQIJQ,,2024-08-14 04:16:46.131000+00:00
sub_sched_1PVayOFCPJnn9IgI4Uo4tL0O,,,2024-06-25 15:07:56+00:00,,,charge_automatically,pm_1K2M9VFCPJnn9IgI3yp13dSd,,,,release,True,"{""caregiver_user_pool_id"":""4a69638c-39f7-4f2a-81b4-2ea08708cc2c""}",2024-07-22 20:45:15+00:00,sub_1K2M9WFCPJnn9IgIICqcPVOU,released,cus_KhlgQkHyH94XmR,,2024-08-14 04:15:16.922000+00:00
sub_sched_1NaQMRFCPJnn9IgIQ6J1OX83,,,2023-08-01 21:44:11+00:00,,,charge_automatically,pm_1JxuH6FCPJnn9IgItKww4JM5,,,,release,True,"{""caregiver_user_pool_id"":""afa119fc-2689-4126-acb1-078369b8385e""}",2023-08-10 14:11:41+00:00,sub_1JxuH7FCPJnn9IgIXPcpaLQA,released,cus_KdAcPxmfwjdBlT,,2024-08-14 04:16:53.060000+00:00
sub_sched_1NOl52FCPJnn9IgI1oAFjssp,,,2023-06-30 17:26:00+00:00,,,charge_automatically,pm_1LBj4mFCPJnn9IgIGS0BcBH4,,,,release,True,"{""caregiver_user_pool_id"":""1dcd6045-9e5f-493c-a7ee-580cefc18629""}",2023-07-07 17:36:22+00:00,sub_1LBj4oFCPJnn9IgISv6X4kqV,released,cus_LtW7fq2zoAQ3RB,,2024-08-14 04:17:01.825000+00:00
sub_sched_1Mx8SRFCPJnn9IgI1TQha8rW,,,2023-04-15 12:43:59+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""a60a1112-3ec3-4cc5-b6bb-8ef0a0302c93""}",2023-04-15 12:47:11+00:00,sub_1Mx83sFCPJnn9IgIiU3pdcwJ,released,cus_NiZBkUKsS6yD3j,,2024-08-14 04:17:22.826000+00:00
sub_sched_1MssFuFCPJnn9IgImyvkCL9j,,,2023-04-03 18:37:26+00:00,,,charge_automatically,pm_1KcS1uFCPJnn9IgIh6SVPcJv,,,,release,True,"{""caregiver_user_pool_id"":""3f6cae91-c137-4320-abdd-ed58014816a0""}",2023-05-01 10:19:35+00:00,sub_1KcS1vFCPJnn9IgIbUrERQSK,released,cus_LJ4A7ZyqweNESw,,2024-08-14 04:17:26.151000+00:00
sub_sched_1OksNXFCPJnn9IgIUoJks4Tz,,,2024-02-17 18:12:47+00:00,,,charge_automatically,pm_1Nc7j8FCPJnn9IgIhMnK4xp5,,,,release,True,"{""caregiver_user_pool_id"":""708b766e-1f46-464c-b12f-fdaf36e57c4d""}",2024-02-17 18:13:43+00:00,sub_1Nc7j9FCPJnn9IgICbIPuwTe,released,cus_OOvaiycORvG3Lr,,2024-08-14 04:15:54.248000+00:00
sub_sched_1P4t77FCPJnn9IgIv4HBePXE,,,2024-04-12 23:02:33+00:00,,,charge_automatically,pm_1MoGUNFCPJnn9IgI8x1QxRNL,,,,release,True,"{""caregiver_user_pool_id"":""7a7df74d-eae4-477c-acae-08f56d7afcb0""}",2024-04-12 23:03:38+00:00,sub_1MoGUOFCPJnn9IgI1TxERcjB,released,cus_NZPJV2gpnzbaHq,,2024-08-14 04:15:38.879000+00:00
sub_sched_1OtWRpFCPJnn9IgI7aupwOUO,,,2024-03-12 14:36:57+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""3c5c301a-3b6b-4786-bdc5-e7ab08a35976""}",2024-04-01 17:00:01+00:00,sub_K69ni5LzfDOn5U,released,cus_IZAsGfEgotGUbI,,2024-08-14 04:15:47.390000+00:00
sub_sched_1PX1tkFCPJnn9IgIq5QMlp7l,,,2024-06-29 14:05:04+00:00,,,charge_automatically,pm_1PX1sNFCPJnn9IgI9B6ox9rB,,,,release,True,"{""caregiver_user_pool_id"":""f46c00d0-4dc4-45ff-96c2-b2e607ef8930""}",2024-06-29 14:17:30+00:00,sub_1PX1sQFCPJnn9IgIeSkHnlId,released,cus_QNnToHluSZ2Jlm,,2024-08-14 04:15:15.381000+00:00
sub_sched_1Ng6ICFCPJnn9IgIhPEwdTPH,,,2023-08-17 13:31:16+00:00,,,charge_automatically,pm_1N46UyFCPJnn9IgIbZpVVuA7,,,,release,True,"{""caregiver_user_pool_id"":""5d01368b-e7f7-4cb7-9442-8d51ff3357e7""}",2023-08-28 23:07:05+00:00,sub_1KxJAvFCPJnn9IgIlst5uKuB,released,cus_LecPkNClg5yTsr,,2024-08-14 04:16:48.475000+00:00
sub_sched_1NL9OaFCPJnn9IgINRJYNRKF,,,2023-06-20 18:35:16+00:00,,,charge_automatically,pm_1L4727FCPJnn9IgIxajR2mFx,,,,release,True,"{""caregiver_user_pool_id"":""5922211d-b495-437d-ab0c-ff997d64e596""}",2023-06-20 18:35:55+00:00,sub_1L4728FCPJnn9IgIIE2ZiAo9,released,cus_LleKrJHNbedIWf,,2024-08-14 04:17:04.779000+00:00
