id,checkout_session_id,price_id,object,amount_subtotal,amount_total,currency,description,_fivetran_synced,amount_tax,quantity,amount_discount
li_1N2p5YFCPJnn9IgIkjThLAf3,cs_live_b1264224Gcm8J3qCjsSshXEVPE1T2maNPHLNYGRHzRzRTB6wL8ufwVcAO0,price_1MPSuVFCPJnn9IgIso4QWaKP,item,9999.0,9999.0,usd,Product Protection - 2 Year,2024-08-14 00:56:49.171000+00:00,0,1,0
li_1JWhI3FCPJnn9IgITbWRFk8c,cs_live_b126IqnY4rwjKww465rzkVr0Zr3z8ijSgTTKFTDLeGmbzlkdDd9iHnPDq0,price_1J8rnFFCPJnn9IgIPTv7wMtY,item,14900.0,14900.0,usd,PW-G50-BLACK,2024-08-14 01:19:12.046000+00:00,0,1,0
li_1NrW9zFCPJnn9IgI6l6qNIpC,cs_live_b126UEmFp1gFiASZOVfh0bNlr30zWIij2fh8oBii1EYitylyykmhuQvh9d,price_1LahuWFCPJnn9IgIpjzAmZPe,item,19900.0,21402.0,usd,Slim 5 (Blue),2024-08-14 00:51:50.125000+00:00,1502,1,0
li_1OFr89FCPJnn9IgIEad2Us37,cs_live_b126ZZJs1wENj5qNJE4K4kyokCXoOe76W3GbeJIqnNHf8zLCnqsDLN7scq,price_1LAetfFCPJnn9IgIn72MHBKu,item,16499.0,16499.0,usd,Subscription (Annual),2024-08-14 00:49:54.082000+00:00,0,1,0
li_1MmSrYFCPJnn9IgIT9Hdp3L0,cs_live_b126fV6tjOIbzBoFEXNmh0M3dxfSBRLjF06en45oUPVTvJVQMwLIwdGguw,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:57:43.598000+00:00,0,1,0
li_1JW1OlFCPJnn9IgIYHCIYMA4,cs_live_b126iTqy8W5oxMFhELPho8H4w1Cv58Lmu9z4TuAHUmgTZn9hN7SSFmJLKU,price_1J8rurFCPJnn9IgIiDwN1egZ,item,999.0,1049.0,usd,PW-SLIM-CASE-BLACK-G50,2024-08-14 01:19:15.295000+00:00,50,1,0
li_1NcEnIFCPJnn9IgIYKiCkV7T,cs_live_b126izXBfv96cbbIPs3H5ln18007JbaVWd5MMlKDsBAHPpNJfhIkOLbUQx,price_1LcXjqFCPJnn9IgIUizjI5QW,item,24900.0,24900.0,usd,Rugged 3,2024-08-14 00:53:35.781000+00:00,0,1,0
li_1NcEnIFCPJnn9IgI674c6bGI,cs_live_b126izXBfv96cbbIPs3H5ln18007JbaVWd5MMlKDsBAHPpNJfhIkOLbUQx,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,100.0,usd,Mint Mobile,2024-08-14 00:53:35.781000+00:00,0,1,0
li_1MGUj3FCPJnn9IgIc7ARMZnH,cs_live_b126pdGlycE8F0C1mWV0edkT1Pr1D18ZQMY8G8vF2eaWYZDrmRfcg1Wt5P,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:59:23.383000+00:00,0,2,0
li_1MGUj3FCPJnn9IgIwCjnrIR3,cs_live_b126pdGlycE8F0C1mWV0edkT1Pr1D18ZQMY8G8vF2eaWYZDrmRfcg1Wt5P,price_1LcXjqFCPJnn9IgIUizjI5QW,item,49800.0,52788.0,usd,Rugged 3 (X10 Pro),2024-08-14 00:59:23.383000+00:00,2988,2,0
li_1K8phvFCPJnn9IgIVSZKRfdp,cs_live_b126rviHelhELycB92VncgK7upcKBFWayESTOD7t9mljCAQmRoU8f6efOC,price_1J8rYYFCPJnn9IgI7ezmCKAP,item,0.0,0.0,usd,Bark (Monthly),2024-08-14 01:13:43.380000+00:00,0,1,0
li_1K8phvFCPJnn9IgISYaIhEtR,cs_live_b126rviHelhELycB92VncgK7upcKBFWayESTOD7t9mljCAQmRoU8f6efOC,price_1JmO0NFCPJnn9IgI4tLg62Ho,item,4000.0,4000.0,usd,UPS Next Day Air,2024-08-14 01:13:43.380000+00:00,0,1,0
li_1LoAOBFCPJnn9IgIRtNBncFf,cs_live_b126so4qnb1FnAw9sHeadnmBFKeikPIeKghfZndSRzXE6BbqKi7MiSN38O,price_1LjlXRFCPJnn9IgIqQyaa5SU,item,39800.0,43979.0,usd,PW-G91S-GREEN,2024-08-14 01:02:51.699000+00:00,4179,2,0
li_1PCy1eFCPJnn9IgIQFfvo4pW,cs_live_b126w2jaNIyzlJv8yIOhM7vF0hGbggP9goYsNGfmVy6a2fgqzEKKDJbdso,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,1499.0,1499.0,usd,Subscription (Monthly),2024-08-14 00:44:58.001000+00:00,0,1,0
li_1PCy1eFCPJnn9IgIvsHkPM8l,cs_live_b126w2jaNIyzlJv8yIOhM7vF0hGbggP9goYsNGfmVy6a2fgqzEKKDJbdso,price_1ORrrJFCPJnn9IgIvBoviQ7I,item,9900.0,10878.0,usd,Genesis 1,2024-08-14 00:44:58.001000+00:00,978,1,0
li_1JqWFPFCPJnn9IgILgSQY89A,cs_live_b126xDKm0Kzf7VUhQjqFFnwOlYVhpQQfPY3KxwcWiYqMQRjlhJJis6Dnir,price_1J8rnFFCPJnn9IgIPTv7wMtY,item,14900.0,13410.0,usd,PW-G50-BLACK,2024-08-14 01:17:23.803000+00:00,0,1,1490
li_1JqWFPFCPJnn9IgI97BLRPH3,cs_live_b126xDKm0Kzf7VUhQjqFFnwOlYVhpQQfPY3KxwcWiYqMQRjlhJJis6Dnir,price_1J8rurFCPJnn9IgIiDwN1egZ,item,999.0,899.0,usd,PW-SLIM-CASE-BLACK-G50,2024-08-14 01:17:23.803000+00:00,0,1,100
li_1OIwYrFCPJnn9IgIw7tH7mbm,cs_live_b1270bmkuKR82aSQzb0PKsWs2iM8kSWYIgb6ocMhEk0pjGciLDYH5vPV7T,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,100.0,usd,Mint Mobile,2024-08-14 00:49:10.050000+00:00,0,1,0
li_1NRHORFCPJnn9IgIW334DGsA,cs_live_b1273HknLlqZ58H07Sn0E6NtqMWtRu2AXE1R2L2qYS5joUgoXSrSXvoQza,price_1N4qo1FCPJnn9IgIQkR3bgy1,item,32900.0,1049.0,usd,Plus 3,2024-08-14 00:54:43.485000+00:00,80,1,31931
li_1OgsayFCPJnn9IgIduPueUxw,cs_live_b1277W6LInM6QiGeCsSc0sSzMaVDh60Is3Tctfkmg9Yo3kC7bMvMrvCFeR,price_1OWwtmFCPJnn9IgIFiRgN5je,item,1199.0,1199.0,usd,Case (Clear) - Genesis,2024-08-14 00:47:17.165000+00:00,0,1,0
li_1NAiG4FCPJnn9IgIcLO84Yxu,cs_live_b1279KDfcf0EQBJx1xGbNBXsfSfRCUGtVW8X0u8fydWLjW6kcnW4TxhD41,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:56:11.339000+00:00,0,1,0
li_1LLBngFCPJnn9IgIyMDErNhw,cs_live_b127BKuduC4DwndzXeHAAPN4y1gW2GZnl1Cw4RaHzaBKLybDVGE8TITYbn,price_1KvevoFCPJnn9IgI8HsapCcX,item,19900.0,21542.0,usd,PW-G91S-GREY,2024-08-14 01:06:40.779000+00:00,1642,1,0
li_1LLBngFCPJnn9IgI2bQP7Ys3,cs_live_b127BKuduC4DwndzXeHAAPN4y1gW2GZnl1Cw4RaHzaBKLybDVGE8TITYbn,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,108.0,usd,PW-MINT-SIM,2024-08-14 01:06:40.779000+00:00,8,1,0
li_1OhjT4FCPJnn9IgIhIAlef5T,cs_live_b127CAaSztFS53GTI3iGSFYqdLVCqgrvY08Vonn6CqFOnvWRNaXXGBSKuH,price_1NfbjiFCPJnn9IgIQieAXU3l,item,9999.0,10824.0,usd,Product Protection – 1 Year,2024-08-14 00:47:14.173000+00:00,825,1,0
li_1LY7jdFCPJnn9IgITs58BelT,cs_live_b127MNODYG0G2ZFfQRwEKsgKHa0TgDmxIxw7pqdN32AgsxLt74GYwfWnTg,price_1JmO0NFCPJnn9IgI4tLg62Ho,item,4000.0,3888.0,usd,UPS Next Day Air,2024-08-14 01:04:41.042000+00:00,288,1,400
li_1LuGSxFCPJnn9IgIWiaPSfeL,cs_live_b127WdKj7iv4XqTUOTMpvWOFsuocsgK2vmDWT68qehgAeQFTVGeXoX7kbV,price_1LcXjqFCPJnn9IgIUizjI5QW,item,24900.0,23914.0,usd,PW-X10PRO-BLACK,2024-08-14 01:02:22.744000+00:00,1504,1,2490
li_1LTsh1FCPJnn9IgI5qocYKlQ,cs_live_b127ageQlBcSYYMxI3nAY6TXYg4aRLmdW88IUMWC88msp6ggpNtYU133fb,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:05:27.699000+00:00,0,1,0
li_1PKl7NFCPJnn9IgImoLcIv97,cs_live_b127m0mZm8PaCHQgjF66IWhgzDwfuiJQDaaACToTk9OvKTrtBvA5ktDsQA,price_1LcXjqFCPJnn9IgIUizjI5QW,item,24900.0,24900.0,usd,Rugged 3,2024-08-14 00:44:12.214000+00:00,0,1,0
li_1JpEqRFCPJnn9IgIuidIsCjr,cs_live_b127ogwOdqNffygBULlJ8MuJk7SkCQ6Lrnudr5NE3pDYLd7tmufPCP52uI,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 01:17:37.322000+00:00,0,1,0
li_1OKMcLFCPJnn9IgINrpnQBHx,cs_live_b127otJvAdJj23Jw2Fvif3vxIcuoVRGMBcmwvYMxrNiADWOS5EitoW1Nbo,price_1OEvvGFCPJnn9IgIFJi4Gyfh,item,4999.0,4999.0,usd,Subscription (Free Phone - 3 Month),2024-08-14 00:48:57.084000+00:00,0,1,0
li_1Of6XPFCPJnn9IgIA0I0OGDB,cs_live_b127qnll7pZKK962VrvBYhz5CyWkx05u8da4r9YPLi3LMUf2U4lXUoUF3H,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,1499.0,1499.0,usd,Subscription (Monthly),2024-08-14 00:47:23.111000+00:00,0,1,0
li_1KhFypFCPJnn9IgIUwiiLPTT,cs_live_b127rYpVYiV88SccTAOySJeqEdLsrLuOErGRLA6dYbKkKXoauowJz39ZsD,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,100.0,usd,PW-MINT-SIM,2024-08-14 01:11:02.814000+00:00,0,1,0
li_1KhFypFCPJnn9IgIuxdsH3kS,cs_live_b127rYpVYiV88SccTAOySJeqEdLsrLuOErGRLA6dYbKkKXoauowJz39ZsD,price_1K49xrFCPJnn9IgIfEYjL8Oe,item,999.0,999.0,usd,PW-PROTECTOR-G50PLUS,2024-08-14 01:11:02.814000+00:00,0,1,0
li_1PcHv6FCPJnn9IgIgpWGcLGi,cs_live_b127sDc0L180xqlGpW5TDmsGv7BhrJa0BpkMRSLMR2gY7d9vfYylp8GD3g,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,1499.0,1499.0,usd,Subscription (Monthly),2024-08-14 00:42:19.440000+00:00,0,1,0
li_1MweeXFCPJnn9IgIgyjIcg6i,cs_live_b127vFwNgucF8Hqqr1FPRvOFlyoGEHMGW8BSBwz2bjj1i8YRfUj5QEdYxV,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:57:12.934000+00:00,0,1,0
li_1NAKAWFCPJnn9IgIHTJLULto,cs_live_b127xtGRIBWTvMPShpjsdqPU9GQ0GBi0tXLcYmnjM19FLaHW2d4OP3Z9UT,price_1M4WSvFCPJnn9IgITKXBJSrb,item,100.0,95.0,usd,US Mobile [Verizon],2024-08-14 00:56:14.549000+00:00,6,1,11
li_1MBVvwFCPJnn9IgIZNKy98nf,cs_live_b12801ySuqGSWcwiuGydAfDMi82W9zOyhagtGp26yAHIePZ8Jb69ZmNoui,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 01:00:03.398000+00:00,0,1,0
li_1KcJuLFCPJnn9IgIJS4XLIbn,cs_live_b1283bBI81sDlz3yZu7GLALTdfCN30DE3BbhLSvU7fXJivAfMGxKNxWp5j,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:11:27.079000+00:00,0,1,0
li_1KcuiHFCPJnn9IgIonnOZQL8,cs_live_b128MdsTcOTs05JiUTipKdusFoTUWy26xzweOt5L7c1EFVrcufnpLP7k9F,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:11:23.578000+00:00,0,1,0
li_1KcuiHFCPJnn9IgIeWuARQU8,cs_live_b128MdsTcOTs05JiUTipKdusFoTUWy26xzweOt5L7c1EFVrcufnpLP7k9F,price_1K63ELFCPJnn9IgIDcy5PNp0,item,999.0,899.0,usd,PROTECTOR-A32,2024-08-14 01:11:23.578000+00:00,0,1,100
li_1Lmm1SFCPJnn9IgIXo19xxVN,cs_live_b128QO3gjwXMVfJMzpICEI29Mx5zWPRjgcMA49kdWKcDIY9dhQwwkgwdzw,price_1JmO0NFCPJnn9IgI4tLg62Ho,item,4000.0,3851.0,usd,UPS Next Day Air,2024-08-14 01:03:02.054000+00:00,252,1,401
li_1K8RhqFCPJnn9IgIjT5pnyUV,cs_live_b128QrcXXeNzggCkuWbydEX4wT4RH1rVsgTzOLFykvBjJNZWCYoR6re8H9,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 01:13:47.326000+00:00,0,1,0
li_1K8RhqFCPJnn9IgIjBQ6MONV,cs_live_b128QrcXXeNzggCkuWbydEX4wT4RH1rVsgTzOLFykvBjJNZWCYoR6re8H9,price_1JmO0JFCPJnn9IgIyXChYvMf,item,1000.0,0.0,usd,UPS 3 Day Select,2024-08-14 01:13:47.326000+00:00,0,1,1000
li_1JfVuhFCPJnn9IgI5nKGuL7d,cs_live_b128U7tT3vQ0L3dc3JcHa3pGwEPxOfFGqV5ycMNl5rBWCABrvektSYxyDG,price_1JNNT8FCPJnn9IgIUF8DldJW,item,0.0,0.0,usd,Subscription (Full Price),2024-08-14 01:18:26.593000+00:00,0,1,0
li_1LF68eFCPJnn9IgIgBtqycIf,cs_live_b128W98N51qPZZlTCQbne1gKPd6TkllMtYEDtxDWqYjeOU8tbQVt3OxX10,price_1J8rYYFCPJnn9IgI7ezmCKAP,item,0.0,0.0,usd,Bark,2024-08-14 01:07:21.695000+00:00,0,1,0
li_1N9W6sFCPJnn9IgIHmr38d7T,cs_live_b128XJcdYBaKQJ8FO2vB74Mkr0JGkHJJY7l6MpB2yay1J9BEMwf15dcsKy,price_1N5bW4FCPJnn9IgIPQXidBGp,item,1998.0,1982.0,usd,Screen Protector - Plus 3,2024-08-14 00:56:17.576000+00:00,184,2,200
li_1Jh3w8FCPJnn9IgISBwET2Aa,cs_live_b128kjnpZ23FnGgszy5Y0EFBzEGiL5kj5WBs72uzGNQ720xURRY7GRJy13,price_1JNNT8FCPJnn9IgIUF8DldJW,item,0.0,0.0,usd,Subscription (Full Price),2024-08-14 01:18:19.063000+00:00,0,1,0
li_1MpvPyFCPJnn9IgID0WtTRKQ,cs_live_b128ntYAwibWV9BPiOXksujWZf7y8kXtsBYDMKMIS5DKIswprd1ADfGWzr,price_1LAetfFCPJnn9IgIn72MHBKu,item,0.0,0.0,usd,Subscription (Annual),2024-08-14 00:57:31.395000+00:00,0,2,0
li_1KevQoFCPJnn9IgIMC5StQUx,cs_live_b128pVsUjnCHr9LAOLmg7jSYIhPPKeFlqZrzRbfi2RxWZ7wVj2rdKHyZ0n,price_1K7R8kFCPJnn9IgI5iHr6VZp,item,999.0,999.0,usd,SLIMCASE-G50PLUS-BLACK,2024-08-14 01:11:13.166000+00:00,0,1,0
li_1LGxSNFCPJnn9IgIhos5mro8,cs_live_b128yrGTnnkCAVUCkjVmBN6fX5UeFhHlTENz9zeNdKyOGRCHgeLKXRF3pE,price_1KvevoFCPJnn9IgI8HsapCcX,item,19900.0,21542.0,usd,PW-G91S-GREY,2024-08-14 01:07:07.827000+00:00,1642,1,0
li_1KiP9DFCPJnn9IgIdRkjTPk9,cs_live_b1290B5aQVtFwPOhZXbqGzTWWYPH2lrc3vEbEuM1XP5dbmZ8EGUpVYmLGF,price_1K49xrFCPJnn9IgIfEYjL8Oe,item,999.0,1071.0,usd,PW-PROTECTOR-G50PLUS,2024-08-14 01:10:55.779000+00:00,72,1,0
li_1ON1oWFCPJnn9IgIsuHdWyrf,cs_live_b1295nXJqFq9gPyGH14vKcWPHWTljqNjheIKH5f8BUnnmccVK7B7Mk1D6P,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:48:33.608000+00:00,0,1,0
li_1ON1oWFCPJnn9IgIwErM1JFB,cs_live_b1295nXJqFq9gPyGH14vKcWPHWTljqNjheIKH5f8BUnnmccVK7B7Mk1D6P,price_1N4qo1FCPJnn9IgIQkR3bgy1,item,32900.0,32900.0,usd,Plus 3,2024-08-14 00:48:33.608000+00:00,0,1,0
li_1NYArIFCPJnn9IgI38YGE7dm,cs_live_b1297i0tAqA7VlLSB49irYphrRLPhr3hEnlpSY3du0R6Lon98vHvzIBh5M,price_1M4WSvFCPJnn9IgITKXBJSrb,item,100.0,100.0,usd,US Mobile [Verizon],2024-08-14 00:54:03.785000+00:00,0,1,0
li_1NYArIFCPJnn9IgIt9w2BDjt,cs_live_b1297i0tAqA7VlLSB49irYphrRLPhr3hEnlpSY3du0R6Lon98vHvzIBh5M,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription (Monthly),2024-08-14 00:54:03.785000+00:00,0,1,0
li_1MBPpxFCPJnn9IgIdKytDYrv,cs_live_b1298mjb0cVM0S6J1EvHBu32dpjHLivXzygfK1IwImacE1On8oqla6CUo8,price_1LjlXRFCPJnn9IgIqQyaa5SU,item,19900.0,21543.0,usd,Slim 5 (G91S) (Green),2024-08-14 01:00:06.531000+00:00,1643,1,0
li_1KXcWgFCPJnn9IgIojcnaRwD,cs_live_b129EwJcOg4fwBXOyu2NO59xUICai5gBYKwWNxW6QERgsdas4nXVdoRCD6,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,100.0,usd,PW-MINT-SIM,2024-08-14 01:11:50.871000+00:00,0,1,0
li_1KXcWgFCPJnn9IgIc3X7JNJD,cs_live_b129EwJcOg4fwBXOyu2NO59xUICai5gBYKwWNxW6QERgsdas4nXVdoRCD6,price_1K7R8kFCPJnn9IgI5iHr6VZp,item,999.0,999.0,usd,SLIMCASE-G50PLUS-BLACK,2024-08-14 01:11:50.871000+00:00,0,1,0
li_1KPCPWFCPJnn9IgII6PbG7b7,cs_live_b129J5YFq5NCVfhPGJwGyvHJtPCqecWoW6FxTQQGlh3sF8cl1Te04jwP88,price_1JmO0DFCPJnn9IgIuVQCicti,item,500.0,530.0,usd,Domestic Expedited,2024-08-14 01:12:25.032000+00:00,30,1,0
li_1Lb8XLFCPJnn9IgIvyF0KPO1,cs_live_b129L6rkjqRbAbrPONblYmNCVukKt535YyeG9pOrjzBkrtOyDUPJwAKzJf,price_1LahuWFCPJnn9IgIpjzAmZPe,item,19900.0,17909.0,usd,PW-G91S-BLUE,2024-08-14 01:04:11.653000+00:00,0,1,1991
li_1Lb8XLFCPJnn9IgI4dei1b14,cs_live_b129L6rkjqRbAbrPONblYmNCVukKt535YyeG9pOrjzBkrtOyDUPJwAKzJf,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,90.0,usd,PW-MINT-SIM,2024-08-14 01:04:11.653000+00:00,0,1,10
li_1Nsuj0FCPJnn9IgI5oEdeaa6,cs_live_b129S5AXxSNpvv1AgNMMVmrML3Zf0Bgc6k4lIqRRVRaIWH0LC3xtbYuLNm,price_1N4qo1FCPJnn9IgIQkR3bgy1,item,32900.0,32385.0,usd,Plus 3,2024-08-14 00:51:43.780000+00:00,2776,1,3291
li_1Nsuj0FCPJnn9IgI6ABHSMRa,cs_live_b129S5AXxSNpvv1AgNMMVmrML3Zf0Bgc6k4lIqRRVRaIWH0LC3xtbYuLNm,price_1NIeSqFCPJnn9IgIBHmYVnJ3,item,3999.0,3936.0,usd,Aria Pod+ (Grey),2024-08-14 00:51:43.780000+00:00,337,1,400
li_1LTrVXFCPJnn9IgIyEljrcKN,cs_live_b129Ugv2yrFNseS8YuGQdp4hKyjiikTQTwPn8lLVgggIHGBxQiLOMZZZtD,price_1KzrwPFCPJnn9IgI50g9rO52,item,32900.0,29610.0,usd,PW-A135G-BLACK,2024-08-14 01:05:27.699000+00:00,0,1,3290
li_1MRi1IFCPJnn9IgIbEzarcsY,cs_live_b129VyKCXp7alzdkIQ2TbI49yqsMZluzECLU01cRNCOWx0iT9ySpVQ2W71,price_1JmO0LFCPJnn9IgIehcnYcAW,item,2000.0,2135.0,usd,Three Business Days,2024-08-14 00:58:45.910000+00:00,135,1,0
li_1LAMimFCPJnn9IgIaDyHfxqW,cs_live_b129a5w42yOuor7NOzoXpIt5AD1fTaA2AkPLrvaoQHHisuZhEWn8IKNXyo,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:07:49.150000+00:00,0,1,0
li_1Lfv84FCPJnn9IgI6c7Ttl3f,cs_live_b129fjgPAGhuBxUr2bgDoWp28MzIMAsSC4t0kIKn84vEgZWe8loExKdm8j,price_1L5xr1FCPJnn9IgIR2AgV27R,item,1998.0,1998.0,usd,PROTECTOR-A135G,2024-08-14 01:03:40.759000+00:00,0,2,0
li_1KO4v0FCPJnn9IgIDlfFgE7W,cs_live_b129i9WcetFwV3AgaSUjZh9pPlWw4VLSRnzhZBfcNE4pWAWr9rZXZTutET,price_1K7R8kFCPJnn9IgI5iHr6VZp,item,999.0,1077.0,usd,SLIMCASE-G50PLUS-BLACK,2024-08-14 01:12:31.569000+00:00,78,1,0
li_1KO4v0FCPJnn9IgIy2bRxovx,cs_live_b129i9WcetFwV3AgaSUjZh9pPlWw4VLSRnzhZBfcNE4pWAWr9rZXZTutET,price_1K49xrFCPJnn9IgIfEYjL8Oe,item,999.0,1077.0,usd,PW-PROTECTOR-G50PLUS,2024-08-14 01:12:31.569000+00:00,78,1,0
li_1PaO1ZFCPJnn9IgI8bxcVaf5,cs_live_b129rGojQ02BaGmGkhZd38it1D1XlUSjIHdOehyz96xYmCcp5OchFmuToO,price_1ORrrJFCPJnn9IgIvBoviQ7I,item,9900.0,9900.0,usd,Genesis 1,2024-08-14 00:42:35.158000+00:00,0,1,0
li_1PVdJYFCPJnn9IgIuCqTp5Ep,cs_live_b129yxRd4kybQL72Cal15OED75i9g2UESPuG0RaNXqxm9w1L0VFYBH5J6I,price_1JFKX1FCPJnn9IgIgcMgSt4l,item,100.0,100.0,usd,Mint Mobile,2024-08-14 00:43:06.544000+00:00,0,1,0
li_1PVdJYFCPJnn9IgIcJrBCKlF,cs_live_b129yxRd4kybQL72Cal15OED75i9g2UESPuG0RaNXqxm9w1L0VFYBH5J6I,price_1OWwtmFCPJnn9IgIFiRgN5je,item,1199.0,1199.0,usd,Case (Clear) - Genesis,2024-08-14 00:43:06.544000+00:00,0,1,0
li_1KnrROFCPJnn9IgIGGwtsT0H,cs_live_b12A4zXm2tsJ0cmZWGCDdxAqASqSobgwVSw4NNKIbUQVy1i99DULt2oLLT,price_1JoutWFCPJnn9IgIB00N4tt1,item,32900.0,32067.0,usd,PW-A32-BLACK,2024-08-14 01:10:21.778000+00:00,2458,1,3291
li_1OMHFCFCPJnn9IgIotXhHl9G,cs_live_b12AGSHruefxHamkSWmEIpxEJYCFwRZmRxgipsHj7a1QLQe5TmFNFN7pff,price_1JmO0NFCPJnn9IgI4tLg62Ho,item,4000.0,4000.0,usd,Express [Shipping],2024-08-14 00:48:40.422000+00:00,0,1,0
li_1NgaQbFCPJnn9IgI51uX2C7z,cs_live_b12AHxUz5W9ZC0g9K88SE3v6pkcczdTse14bAVua8k1rSxsIyvYY7RJ3oQ,price_1N4qo1FCPJnn9IgIQkR3bgy1,item,65800.0,65800.0,usd,Plus 3,2024-08-14 00:52:58.401000+00:00,0,2,0
li_1L9BKhFCPJnn9IgIEsx2GOft,cs_live_b12AUaizA9UXMPAmkA2ssxqDYAWXXzNbtaJ5eXCSZuhdkFtgJUox2wVQrX,price_1K2JdPFCPJnn9IgI7YkyNjmw,item,1299.0,1169.0,usd,DLCASE-A32-BLACK,2024-08-14 01:07:56.290000+00:00,0,1,130
li_1JwB6YFCPJnn9IgIiE7g8WjI,cs_live_b12Af6iAnn25BLzAlwuSkvDoNXaWh6yljifQKlH4MUuqf4LjCForxjHuG3,price_1J8rnFFCPJnn9IgIPTv7wMtY,item,14900.0,14900.0,usd,PW-G50-BLACK,2024-08-14 01:16:27.709000+00:00,0,1,0
li_1LNzKKFCPJnn9IgIhfZgwyHp,cs_live_b12Akm9sq01VVW2ZHweZ6vEW4GrKPltK2NLW4YvHV1TmPegx26F9OM7lQ4,price_1LNfLlFCPJnn9IgIBCWt92Nv,item,19900.0,21566.0,usd,Slim (G91S) (Cyan),2024-08-14 01:06:19.662000+00:00,1666,1,0
li_1K2HfLFCPJnn9IgI0VAqDj1g,cs_live_b12Aw8RUjEPfFIO7OscRxl2n5EgZDu50m7zSExBfE86JitkEt52ET82pAp,price_1JmO0NFCPJnn9IgI4tLg62Ho,item,4000.0,4390.0,usd,UPS Next Day Air,2024-08-14 01:15:16.312000+00:00,390,1,0
li_1LCnMwFCPJnn9IgIUqYr4N8w,cs_live_b12Ayt5th63kiFPRwxhsbVcR2Mq5geiC76tPAuIycHu0eJgLwAj9d1Mw69,price_1L7pH4FCPJnn9IgII53ekGI4,item,25900.0,25900.0,usd,PW-A32-BLACK-REF,2024-08-14 01:07:34.910000+00:00,0,1,0
li_1Plf6aFCPJnn9IgIx2SQHrR8,cs_live_b12B096T0YVSv7hUptPSWE9onytQjQLbiRUKNEAnxihW4jfHa0pdUAU8ZT,price_1POo5QFCPJnn9IgIm4Kh2QYT,item,32900.0,32900.0,usd,Plus 4,2024-08-14 00:41:06.453000+00:00,0,1,0
li_1KX759FCPJnn9IgIG4BoWYCa,cs_live_b12B6apyae5Z8PlpVIwdXf68vRrmdyP2GTkEN6CY8FHQC775v1Zkc98Lt7,price_1JQZCDFCPJnn9IgIFVEWlVxH,item,0.0,0.0,usd,Subscription,2024-08-14 01:11:50.876000+00:00,0,1,0
li_1LaMh5FCPJnn9IgIHc0TlqGF,cs_live_b12B8jVPaNljJBf0dWYQee77I7nf4yCq7548ppTNEss2YFfQ86Fri58eXF,price_1LAetfFCPJnn9IgIn72MHBKu,item,0.0,0.0,usd,Subscription,2024-08-14 01:04:17.798000+00:00,0,1,0
li_1LaMh5FCPJnn9IgIu4C7j8ER,cs_live_b12B8jVPaNljJBf0dWYQee77I7nf4yCq7548ppTNEss2YFfQ86Fri58eXF,price_1LNfLlFCPJnn9IgIBCWt92Nv,item,19900.0,21492.0,usd,PW-G91S-CYAN,2024-08-14 01:04:17.798000+00:00,1592,1,0
li_1MpJT3FCPJnn9IgIM5kxuojI,cs_live_b12BBCSbO9W6CmwpdidyIRSgWLmMWfAcFr4yX2vTZYq05twsShfegxxvCS,price_1LahuWFCPJnn9IgIpjzAmZPe,item,19900.0,21244.0,usd,Slim 5 (Blue),2024-08-14 00:57:34.391000+00:00,1344,1,0
