balance_transaction_id,index,connected_account_id,amount,application,currency,description,type,_fivetran_synced
txn_3PkqJQFCPJnn9IgI1jTfSCIM,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.656000+00:00
txn_3PkqKoFCPJnn9IgI1Fcw9rUP,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.656000+00:00
txn_3PkqcSFCPJnn9IgI0rtOmwrk,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.719000+00:00
txn_3PkqxUFCPJnn9IgI1144kLes,0,,68,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.719000+00:00
txn_3Pkr9CFCPJnn9IgI0KcftgN6,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.719000+00:00
txn_3Pkr9NFCPJnn9IgI1dET7TqL,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.719000+00:00
txn_3Pkr9RFCPJnn9IgI1dX2N50x,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.719000+00:00
txn_3PkrGIFCPJnn9IgI1o0fCwac,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.719000+00:00
txn_3PkrJTFCPJnn9IgI0prcFOcV,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.719000+00:00
txn_3PkrUrFCPJnn9IgI1LhXBMu3,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.034000+00:00
txn_3PkrVUFCPJnn9IgI156wJw77,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.034000+00:00
txn_3PkrckFCPJnn9IgI04yczTzH,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.034000+00:00
txn_3PkrdZFCPJnn9IgI1ILIvRf6,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.034000+00:00
txn_3Pkrg5FCPJnn9IgI0PD0CSEd,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.034000+00:00
txn_3PkrncFCPJnn9IgI1I11RGZc,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.034000+00:00
txn_3PkrzkFCPJnn9IgI0snoPtPL,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.033000+00:00
txn_3Pks9aFCPJnn9IgI1Zxk3YBb,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.033000+00:00
txn_3PksKfFCPJnn9IgI0hOc69jK,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.033000+00:00
txn_3PksSlFCPJnn9IgI1y5pKijV,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.979000+00:00
txn_3PksTGFCPJnn9IgI16UXcdiY,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.979000+00:00
txn_3PksxhFCPJnn9IgI0Xv47pkj,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.979000+00:00
txn_3PksxtFCPJnn9IgI0EO9cm4z,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.979000+00:00
txn_3Pkt7kFCPJnn9IgI1ugYR5MC,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.979000+00:00
txn_3PktUwFCPJnn9IgI1eR7wOdj,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.957000+00:00
txn_3PktczFCPJnn9IgI0RpfeDrp,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.957000+00:00
txn_3PktyVFCPJnn9IgI06KJwQTf,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.957000+00:00
txn_3Pku3bFCPJnn9IgI0czBzfCH,0,,751,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.957000+00:00
txn_3PkuHHFCPJnn9IgI1WcYxOgu,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.992000+00:00
txn_3PkuHJFCPJnn9IgI1Wgn5pyE,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.992000+00:00
txn_3PkuSeFCPJnn9IgI07iV2DgH,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.992000+00:00
txn_3Pkun1FCPJnn9IgI09r9IAmO,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.992000+00:00
txn_3PkuwrFCPJnn9IgI11T7y7lC,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.991000+00:00
txn_3Pkv5rFCPJnn9IgI0lDfKmyb,0,,639,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.991000+00:00
txn_3PkvEeFCPJnn9IgI09TSSh0S,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.025000+00:00
txn_3PkvGUFCPJnn9IgI0PO1ZKF3,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.025000+00:00
txn_3PkvMHFCPJnn9IgI1ia1v7ad,0,,1447,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.025000+00:00
txn_3PkvRiFCPJnn9IgI1Dw8NmeI,0,,82,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.025000+00:00
txn_3PkvkZFCPJnn9IgI00Ovuvaj,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.025000+00:00
txn_3PkwQfFCPJnn9IgI1K5ujj35,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.983000+00:00
txn_3PkwuZFCPJnn9IgI1XgZTeAO,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.983000+00:00
txn_3PkwwsFCPJnn9IgI0uwPOEKi,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:30.983000+00:00
txn_3PkxTiFCPJnn9IgI1tFJzIpv,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.294000+00:00
txn_3Pkxi5FCPJnn9IgI1DgF3FXn,0,,415,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.294000+00:00
txn_3PkxiYFCPJnn9IgI1kvpx4Iu,0,,601,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.294000+00:00
txn_3PkxpJFCPJnn9IgI0f685Hbz,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.294000+00:00
txn_3PkxqPFCPJnn9IgI1fhi17sM,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.294000+00:00
txn_3PkxzvFCPJnn9IgI0E62kHe6,0,,812,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.343000+00:00
txn_3Pky9OFCPJnn9IgI1SdMn2lU,0,,2211,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.343000+00:00
txn_3PkyD9FCPJnn9IgI0nyh43gv,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.343000+00:00
txn_3PkyJQFCPJnn9IgI1hmAwfM3,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.343000+00:00
txn_3Pkz0FFCPJnn9IgI1bONxFE6,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.300000+00:00
txn_3Pkz29FCPJnn9IgI1npegxV8,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.300000+00:00
txn_3PkzFfFCPJnn9IgI1dc6G2S2,0,,1436,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.300000+00:00
txn_3PkzJ2FCPJnn9IgI1uVC1RJh,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.300000+00:00
txn_3PkzKxFCPJnn9IgI0y8yxBbI,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.300000+00:00
txn_3PkzWbFCPJnn9IgI0o5IUBu6,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.300000+00:00
txn_3PkzjOFCPJnn9IgI149qRR9p,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.300000+00:00
txn_3PkzpZFCPJnn9IgI1Ljgn3yQ,0,,56,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.300000+00:00
txn_3PkzxuFCPJnn9IgI1r0kY4ow,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.303000+00:00
txn_3Pl07gFCPJnn9IgI1rqb1JXR,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.303000+00:00
txn_3Pl0F2FCPJnn9IgI1oLQS05a,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.303000+00:00
txn_3Pl0a3FCPJnn9IgI1PdmSDis,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.303000+00:00
txn_3Pl0qwFCPJnn9IgI0bkttQ4G,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.309000+00:00
txn_3Pl0yzFCPJnn9IgI1nDFg5fG,0,,540,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.309000+00:00
txn_3Pl19XFCPJnn9IgI0nSUfyyZ,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.309000+00:00
txn_3Pl1IaFCPJnn9IgI0CsxVMuQ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.309000+00:00
txn_3Pl1lRFCPJnn9IgI025y2pXo,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.258000+00:00
txn_3Pl1q3FCPJnn9IgI0Qx2XeHy,0,,1138,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.258000+00:00
txn_3Pl24zFCPJnn9IgI0lBgzBhl,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.258000+00:00
txn_3Pl2VtFCPJnn9IgI0xuVoW8k,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.258000+00:00
txn_3Pl3giFCPJnn9IgI0fFtceqj,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.545000+00:00
txn_3Pl7JHFCPJnn9IgI0uiA49J1,0,,1835,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.543000+00:00
txn_3Pl8VqFCPJnn9IgI1RH5JzDr,0,,789,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.804000+00:00
txn_3Pl8ltFCPJnn9IgI1edl3td7,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.804000+00:00
txn_3Pl9UUFCPJnn9IgI0oTOCiiv,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.833000+00:00
txn_3Pl9rbFCPJnn9IgI1YLXI3pJ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.833000+00:00
txn_3PlASBFCPJnn9IgI19ZSaBpq,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.829000+00:00
txn_3PlAmuFCPJnn9IgI0Ft5nKeV,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.829000+00:00
txn_3PlB5MFCPJnn9IgI0kg7lopD,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.829000+00:00
txn_3PlBYwFCPJnn9IgI0K9nGtdN,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.863000+00:00
txn_3PlBiNFCPJnn9IgI0emL4upO,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.863000+00:00
txn_3PlC1kFCPJnn9IgI1sNZTH6p,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.863000+00:00
txn_3PlC3wFCPJnn9IgI0vmwtQ2E,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.857000+00:00
txn_3PlC7LFCPJnn9IgI1afcXB6O,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.857000+00:00
txn_3PlCSiFCPJnn9IgI1mYRLf4Q,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.857000+00:00
txn_3PlCu6FCPJnn9IgI1lWt42yc,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.857000+00:00
txn_3PlD0BFCPJnn9IgI0vzTOvKE,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.912000+00:00
txn_3PlDA5FCPJnn9IgI0fhDzdoV,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.912000+00:00
txn_3PlDABFCPJnn9IgI0l4Nkhfv,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.912000+00:00
txn_3PlDlOFCPJnn9IgI18TuczJt,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.912000+00:00
txn_3PlDnSFCPJnn9IgI0NiASx5Q,0,,383,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.912000+00:00
txn_3PlDsUFCPJnn9IgI1HZTIYG9,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:31.912000+00:00
txn_3PlEFcFCPJnn9IgI0dPtV6qZ,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.195000+00:00
txn_3PlEGXFCPJnn9IgI1PvQfFkW,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.195000+00:00
txn_3PlESqFCPJnn9IgI0LWBlpuG,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.195000+00:00
txn_3PlEcAFCPJnn9IgI0YQgzgp3,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:35.491000+00:00
txn_3PlEy4FCPJnn9IgI0XtL6l8U,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.190000+00:00
txn_3PlEyFFCPJnn9IgI1twSKNx5,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.190000+00:00
txn_3PlF8mFCPJnn9IgI00nA9yw4,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.190000+00:00
txn_3PlFP2FCPJnn9IgI07J53MfR,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.190000+00:00
txn_3PlFTjFCPJnn9IgI1CKJd3Gv,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.190000+00:00
txn_3PlFevFCPJnn9IgI1uQ7aH5N,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.190000+00:00
txn_3PlFizFCPJnn9IgI1OPXXwXg,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.190000+00:00
txn_3PlFlwFCPJnn9IgI1Zn0jJqE,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.190000+00:00
txn_3PlG8EFCPJnn9IgI1kJOGhEI,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.217000+00:00
txn_3PlGIGFCPJnn9IgI0MBsoFeN,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.217000+00:00
txn_3PlGJiFCPJnn9IgI1xaZqEZr,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.217000+00:00
txn_3PlGTQFCPJnn9IgI00xDx1n2,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.217000+00:00
txn_3PlGU7FCPJnn9IgI0DMsN4OG,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.217000+00:00
txn_3PlGdIFCPJnn9IgI1Szt37po,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.217000+00:00
txn_3PlGeEFCPJnn9IgI0oqqxZve,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.217000+00:00
txn_3PlGorFCPJnn9IgI07ok224R,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.226000+00:00
txn_3PlHEsFCPJnn9IgI0fPdcDyJ,0,,486,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.226000+00:00
txn_3PlHFmFCPJnn9IgI12fO8Lpz,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.226000+00:00
txn_3PlHTiFCPJnn9IgI171dqWuA,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.226000+00:00
txn_3PlHZfFCPJnn9IgI00HlxpW0,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.226000+00:00
txn_3PlHk1FCPJnn9IgI1nGytnIi,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.197000+00:00
txn_3PlI3bFCPJnn9IgI077Iz71f,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.197000+00:00
txn_3PlI3qFCPJnn9IgI0qDgkZXp,0,,898,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.197000+00:00
txn_3PlIUYFCPJnn9IgI0fa4D7jU,0,,836,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.197000+00:00
txn_3PlIZMFCPJnn9IgI0a5cquuf,0,,1053,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.197000+00:00
txn_3PlIktFCPJnn9IgI0z8z2sUC,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.246000+00:00
txn_3PlIvgFCPJnn9IgI1xvsobJ5,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.246000+00:00
txn_3PlIyvFCPJnn9IgI0I72W21A,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.246000+00:00
txn_3PlJ21FCPJnn9IgI0s1lbge6,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.246000+00:00
txn_3PlKBWFCPJnn9IgI1EZDFbPd,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.487000+00:00
txn_3PlKLlFCPJnn9IgI0XDLBzwJ,0,,110,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.487000+00:00
txn_3PlKSKFCPJnn9IgI1BD9EO6E,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.487000+00:00
txn_3PlKWiFCPJnn9IgI0ufRbonJ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlKf9FCPJnn9IgI1hDsVyXC,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlKfMFCPJnn9IgI0q6L5Rbu,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlKfjFCPJnn9IgI1R8EaDxt,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlKuYFCPJnn9IgI1mvABSdg,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlKxIFCPJnn9IgI1RgoMEVp,0,,834,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlL1lFCPJnn9IgI0PaTj55c,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlL40FCPJnn9IgI00SPzxFH,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlL4yFCPJnn9IgI0kHpkfXI,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlLMYFCPJnn9IgI15XHS2Hb,0,,1919,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.519000+00:00
txn_3PlLd0FCPJnn9IgI1t67aLiF,0,,414,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.508000+00:00
txn_3PlLfnFCPJnn9IgI0sV9G7GZ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.508000+00:00
txn_3PlMGGFCPJnn9IgI1rxgXb0i,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.507000+00:00
txn_3PlMOAFCPJnn9IgI0PBvuPwn,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.563000+00:00
txn_3PlMQqFCPJnn9IgI1JnhV7EE,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.563000+00:00
txn_3PlMkRFCPJnn9IgI1VZNGw7a,0,,782,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.563000+00:00
txn_3PlNKnFCPJnn9IgI03SCavHw,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.481000+00:00
txn_3PlNoWFCPJnn9IgI0CJUcfwb,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.481000+00:00
txn_3PlNugFCPJnn9IgI0zBUY6yt,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.481000+00:00
txn_3PlNwoFCPJnn9IgI1IpmcOVB,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.481000+00:00
txn_3PlO5sFCPJnn9IgI1PhFM5mx,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.481000+00:00
txn_3PlOVxFCPJnn9IgI1qWlLvNt,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.512000+00:00
txn_3PlOm4FCPJnn9IgI0NqKc77M,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.512000+00:00
txn_3PlOz4FCPJnn9IgI1QIbkjoD,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.512000+00:00
txn_3PlOz9FCPJnn9IgI1CPZRhKx,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.512000+00:00
txn_3PlP4yFCPJnn9IgI0NpTVqyx,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.512000+00:00
txn_3PlPAMFCPJnn9IgI0arcZvuY,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.795000+00:00
txn_3PlPIRFCPJnn9IgI09PJzM11,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.795000+00:00
txn_3PlRLuFCPJnn9IgI0kRilsvI,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:32.744000+00:00
txn_3PlVquFCPJnn9IgI1LsaIbca,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.016000+00:00
txn_3PlWILFCPJnn9IgI1vGXS7Xo,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.016000+00:00
txn_3PlWURFCPJnn9IgI0q6SFUjd,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.016000+00:00
txn_3PlWcIFCPJnn9IgI0qhqaGgS,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.016000+00:00
txn_3PlWkqFCPJnn9IgI0AeTEeL5,0,,1093,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.036000+00:00
txn_3PlWoOFCPJnn9IgI0fHwDoXw,0,,616,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.036000+00:00
txn_3PlWvrFCPJnn9IgI0jxnxOMm,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.036000+00:00
txn_3PlX4ZFCPJnn9IgI1ktdDL6D,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.036000+00:00
txn_3PlXkuFCPJnn9IgI1sQtVKVE,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.005000+00:00
txn_3PlYQeFCPJnn9IgI0dxpHDLS,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.005000+00:00
txn_3PlZ5uFCPJnn9IgI1NjlwlOo,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.046000+00:00
txn_3PlZHsFCPJnn9IgI1tbXwQ74,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.046000+00:00
txn_3PlZcCFCPJnn9IgI1DNbhp6b,0,,85,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.096000+00:00
txn_3PlZinFCPJnn9IgI0qo3ZfHG,0,,419,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.096000+00:00
txn_3PlZwBFCPJnn9IgI16ELrO5a,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.096000+00:00
txn_3PlaEIFCPJnn9IgI0Zy7WBMz,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.096000+00:00
txn_3PlaMPFCPJnn9IgI0kj4XL3f,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.096000+00:00
txn_3Plam7FCPJnn9IgI1CabA1xm,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.419000+00:00
txn_3PlaqsFCPJnn9IgI1Eg6CdvR,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.419000+00:00
txn_3Play7FCPJnn9IgI1nN6yAn8,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.419000+00:00
txn_3PlbkbFCPJnn9IgI0WBN2Elf,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.436000+00:00
txn_3Plbm4FCPJnn9IgI11du6A7R,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.436000+00:00
txn_3PlbsMFCPJnn9IgI1ovwcd4q,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.436000+00:00
txn_3PlcSVFCPJnn9IgI1QcZc9oV,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.394000+00:00
txn_3PlcguFCPJnn9IgI01f0VkEN,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.394000+00:00
txn_3Plcn4FCPJnn9IgI1vD4bwqw,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.394000+00:00
txn_3Plco0FCPJnn9IgI1tRrihII,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.394000+00:00
txn_3Plcp9FCPJnn9IgI15Pj42UD,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.394000+00:00
txn_3Pld30FCPJnn9IgI01tjxrW5,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.394000+00:00
txn_3PldOiFCPJnn9IgI1vnJsTwx,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.371000+00:00
txn_3PldavFCPJnn9IgI1rBUgwal,0,,3983,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.371000+00:00
txn_3Ple02FCPJnn9IgI1b9atxqW,0,,33,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.371000+00:00
txn_3PleGOFCPJnn9IgI18JHyVmd,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.412000+00:00
txn_3PleT1FCPJnn9IgI1Pek8Y6H,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.412000+00:00
txn_3PleT1FCPJnn9IgI1x6f94rB,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:33.412000+00:00
