id,connected_account_id,payment_method_types,amount,amount_capturable,amount_received,application,application_fee_amount,canceled_at,cancellation_reason,capture_method,confirmation_method,created,currency,description,last_payment_error_type,last_payment_error_code,last_payment_error_decline_code,last_payment_error_doc_url,last_payment_error_message,last_payment_error_param,last_payment_error_source_id,last_payment_error_charge_id,livemode,metadata,on_behalf_of,receipt_email,statement_descriptor,status,transfer_data_destination,transfer_group,payment_method_id,customer_id,source_id,_fivetran_synced
pi_3OGGmaFCPJnn9IgI1p3I3rxm,,"[""card"",""cashapp""]",36218,0,36218,,,,,automatic,automatic,2023-11-25 08:00:08+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGGmYFCPJnn9IgIGSFyEn19,cus_P4PbMJ3HEUWK6r,,2024-08-14 09:45:27.735000+00:00
pi_3OGLlmFCPJnn9IgI0QDMZJPe,,"[""card"",""cashapp""]",5299,0,0,,,2023-11-26 12:20:30+00:00,void_invoice,automatic,automatic,2023-11-25 13:19:38+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_P4UlIkd15LTbQc,,2024-08-14 09:45:28.008000+00:00
pi_3OGLqVFCPJnn9IgI0GCvAKse,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 13:24:31+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGLqRFCPJnn9IgIY3Ogeyy0,cus_P4UptC6xOHFQll,,2024-08-14 09:45:28.008000+00:00
pi_3OGMADFCPJnn9IgI0IT20MDr,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 13:44:53+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LeecYFCPJnn9IgI5j33yIYY,cus_MNPR0Ca42n2jVw,,2024-08-14 09:45:28.008000+00:00
pi_3OGMTAFCPJnn9IgI08VXWxej,,"[""card"",""cashapp""]",2202,0,2202,,,,,automatic,automatic,2023-11-25 14:04:28+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MKtjrFCPJnn9IgI5kUgrgS1,cus_LRtErpjpNRPP6q,,2024-08-14 09:45:28.008000+00:00
pi_3OGMYaFCPJnn9IgI0vDNDO2A,,"[""card""]",1438,0,1438,,,,,automatic,automatic,2023-11-25 14:10:04+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1OGMYZFCPJnn9IgIru1b0Sck,cus_P49HB1e4M2TVoe,,2024-08-14 09:45:28.008000+00:00
pi_3OGMgqFCPJnn9IgI15SEFkJA,,"[""card"",""cashapp""]",1499,0,0,,,2023-11-25 14:19:24+00:00,void_invoice,automatic,automatic,2023-11-25 14:18:36+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_P1YZS4OVbNwbz0,,2024-08-14 09:45:28.008000+00:00
pi_3OGMgsFCPJnn9IgI0ANYyCeN,,"[""card"",""cashapp""]",1499,0,0,,,2023-11-25 14:19:25+00:00,void_invoice,automatic,automatic,2023-11-25 14:18:38+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_P1YZS4OVbNwbz0,,2024-08-14 09:45:28.008000+00:00
pi_3OGNCpFCPJnn9IgI0CP6sLrc,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-25 14:51:39+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1KlCm3FCPJnn9IgI7RkAnckv,cus_LS703XkSfW5sJT,,2024-08-14 09:45:28.008000+00:00
pi_3OGNT7FCPJnn9IgI04JVly9S,,"[""card"",""cashapp""]",1608,0,0,,,2023-11-26 14:08:34+00:00,void_invoice,automatic,automatic,2023-11-25 15:08:29+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,pm_1LXzxaFCPJnn9IgIHhxhuDEz,cus_MGX1wUoFYZaG7Y,,2024-08-14 09:45:30.028000+00:00
pi_3OGNX4FCPJnn9IgI0yT4kogA,,"[""card"",""cashapp""]",49110,0,49110,,,,,automatic,automatic,2023-11-25 15:12:34+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGNX1FCPJnn9IgInIA4gPJk,cus_P4Wae0eVpv4vD1,,2024-08-14 09:45:30.028000+00:00
pi_3OGNh9FCPJnn9IgI1npQKBbb,,"[""card"",""cashapp""]",1349,0,1349,,,,,automatic,automatic,2023-11-25 15:22:59+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OG3zfFCPJnn9IgINIeE8SS6,cus_P4COK5buoI5HGw,,2024-08-14 09:45:30.028000+00:00
pi_3OGNvmFCPJnn9IgI038kIrVJ,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-25 15:38:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MIvJJFCPJnn9IgIYvWAnsyW,cus_MwPFAqw9etlJPk,,2024-08-14 09:45:30.028000+00:00
pi_3OGNyJFCPJnn9IgI1D4X1NH5,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-25 15:40:43+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1OMEzOFCPJnn9IgIlSRtY9Q9,cus_N31KQcQeff7pCE,,2024-08-14 09:45:30.028000+00:00
pi_3OGOXiFCPJnn9IgI111VtjUa,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 16:17:18+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MIvtaFCPJnn9IgIv80gUW41,cus_LNnT8UIuADlwQD,,2024-08-14 09:45:30.028000+00:00
pi_3OGOqAFCPJnn9IgI0TtebriW,,"[""card"",""cashapp""]",17489,0,17489,,,,,automatic,automatic,2023-11-25 16:36:22+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OJQKfFCPJnn9IgI6N1Fe5ZG,cus_MkJ1OpLrE6XStM,,2024-08-14 09:45:30.028000+00:00
pi_3OGOxZFCPJnn9IgI0z2PY79m,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 16:44:01+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NXrLYFCPJnn9IgIxMX1ODdx,cus_NTGDuVuOcXoKS4,,2024-08-14 09:45:30.027000+00:00
pi_3OGPWXFCPJnn9IgI1RjRS9U7,,"[""card"",""cashapp""]",5456,0,5456,,,,,automatic,automatic,2023-11-25 17:20:09+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGPWVFCPJnn9IgIxOxoTBKS,cus_P4COK5buoI5HGw,,2024-08-14 09:45:30.027000+00:00
pi_3OGPY8FCPJnn9IgI05Har2ly,,"[""card"",""cashapp""]",2124,0,2124,,,,,automatic,automatic,2023-11-25 17:21:48+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1KlF56FCPJnn9IgIwDLN9yKo,cus_LS9NVB1OxhKc0k,,2024-08-14 09:45:30.027000+00:00
pi_3OGPZCFCPJnn9IgI0XD2AHnM,,"[""card"",""cashapp""]",2178,0,2178,,,,,automatic,automatic,2023-11-25 17:22:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Ka0MzFCPJnn9IgIuz4gDZ5H,cus_LGXRuYLlpwMnYy,,2024-08-14 09:45:30.027000+00:00
pi_3OGPn6FCPJnn9IgI1jcicZIc,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2023-11-25 17:37:16+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1N6lMgFCPJnn9IgI1p3qtpM3,cus_LS9fxrymX58m7o,,2024-08-14 09:45:30.027000+00:00
pi_3OGQHLFCPJnn9IgI03NMWHQz,,"[""card"",""cashapp""]",66805,0,66805,,,,,automatic,automatic,2023-11-25 18:08:31+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGQHJFCPJnn9IgIv15brcy1,cus_P4ZQxHp2sifWYm,,2024-08-14 09:45:31.865000+00:00
pi_3OGQOcFCPJnn9IgI0msFfd4d,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-25 18:16:02+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LpbAPFCPJnn9IgIH5tG6nOE,cus_MYibfmIz4uBbAY,,2024-08-14 09:45:31.865000+00:00
pi_3OGQUWFCPJnn9IgI0dSO8s0B,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 18:22:08+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OGRleFCPJnn9IgIkWFOGQUa,cus_NQHydiG6eLGrFo,,2024-08-14 09:45:31.865000+00:00
pi_3OGQyKFCPJnn9IgI1rXAXRxZ,,"[""card"",""cashapp""]",2663,0,2663,,,,,automatic,automatic,2023-11-25 18:52:56+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O5DVDFCPJnn9IgIhXEwfD90,cus_MYjBvHygIg7mPB,,2024-08-14 09:45:31.865000+00:00
pi_3OGR5ZFCPJnn9IgI1IuIXoUR,,"[""card"",""cashapp""]",5099,0,5099,,,,,automatic,automatic,2023-11-25 19:00:25+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGR5YFCPJnn9IgIczaQdXIq,cus_P4aGfSC45wqqt4,,2024-08-14 09:45:31.865000+00:00
pi_3OGR8TFCPJnn9IgI106VOZTI,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 19:03:25+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M0qfTFCPJnn9IgIKvaOWckx,cus_MkLMAfKWm7rrAC,,2024-08-14 09:45:31.865000+00:00
pi_3OGRB4FCPJnn9IgI1vXGeCs6,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 19:06:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M8UfNFCPJnn9IgIWnPvhSV6,cus_MBse9HEOpH6Jxn,,2024-08-14 09:45:31.865000+00:00
pi_3OGRLWFCPJnn9IgI1x0Kj4TS,,"[""card"",""cashapp""]",1641,0,1641,,,,,automatic,automatic,2023-11-25 19:16:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1N9WzmFCPJnn9IgIhnbNj4kT,cus_MBsnFTg3g9v5Jo,,2024-08-14 09:45:31.865000+00:00
pi_3OGRZlFCPJnn9IgI0COHfzse,,"[""card"",""cashapp""]",1645,0,1645,,,,,automatic,automatic,2023-11-25 19:31:37+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Lek2lFCPJnn9IgIj3jFfsRQ,cus_MNV2aaW5TGhbL9,,2024-08-14 09:45:31.865000+00:00
pi_3OGRdBFCPJnn9IgI0tACiUTz,,"[""card"",""cashapp""]",1586,0,1586,,,,,automatic,automatic,2023-11-25 19:35:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NlcWsFCPJnn9IgI3K4Te6gf,cus_MYjsXUrkO2Cpao,,2024-08-14 09:45:31.864000+00:00
pi_3OGRdFFCPJnn9IgI1zMuqGzX,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-25 19:35:13+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Ka2P5FCPJnn9IgIXrp2YClS,cus_LGZYUJJOjSisMD,,2024-08-14 09:45:31.864000+00:00
pi_3OGRnqFCPJnn9IgI0X2LmKv5,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2023-11-25 19:46:10+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1KEeTyFCPJnn9IgIbeM28o4y,cus_KuTQFZFDyUFlwU,,2024-08-14 09:45:31.864000+00:00
pi_3OGRq8FCPJnn9IgI0BleVKOv,,"[""card"",""cashapp""]",31572,0,31572,,,,,automatic,automatic,2023-11-25 19:48:32+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGRq6FCPJnn9IgIllXikazf,cus_P4b2MqYlEvgeHO,,2024-08-14 09:45:31.864000+00:00
pi_3OGRzOFCPJnn9IgI1YEHsVK1,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-25 19:58:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MMya8FCPJnn9IgI0ZAUTfly,cus_N7D0YJQO4wxaIe,,2024-08-14 09:45:31.864000+00:00
pi_3OGS1NFCPJnn9IgI0u375LDr,,"[""card"",""cashapp""]",1499,0,0,,,2023-11-26 19:06:56+00:00,void_invoice,automatic,automatic,2023-11-25 20:00:09+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,pm_1OGDzpFCPJnn9IgIk4dGEbrL,cus_P4MjYmJNqx2EX6,,2024-08-14 09:45:31.864000+00:00
pi_3OGSmQFCPJnn9IgI04x8i5Iq,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2023-11-25 20:48:46+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LTWUMFCPJnn9IgIAARhWlOj,cus_MBuIpP4iUWNlCC,,2024-08-14 09:45:31.864000+00:00
pi_3OGSmQFCPJnn9IgI0h1APung,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 20:48:46+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MJ09tFCPJnn9IgIVL8lkYl8,cus_MyDakoS4NtBgV2,,2024-08-14 09:45:31.864000+00:00
pi_3OGSmVFCPJnn9IgI1iSepPxZ,,"[""card"",""cashapp""]",2497,0,2497,,,,,automatic,automatic,2023-11-25 20:48:51+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N1CBTFCPJnn9IgIrnEdqAHO,cus_KuURQ7BzAGrcdy,,2024-08-14 09:45:31.864000+00:00
pi_3OGSq8FCPJnn9IgI0dTvb5nv,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 20:52:36+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LIHkQFCPJnn9IgIjeRRzT9R,cus_M0IL3nxuQtQY59,,2024-08-14 09:45:31.864000+00:00
pi_3OGT6yFCPJnn9IgI05nYWKPZ,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2023-11-25 21:10:00+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1JWRepFCPJnn9IgIpJqDq6FX,cus_KAnF63ZdZXo5KW,,2024-08-14 09:45:30.446000+00:00
pi_3OGT93FCPJnn9IgI1us5JSUv,,"[""card"",""cashapp""]",1593,0,1593,,,,,automatic,automatic,2023-11-25 21:12:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NxxrxFCPJnn9IgIuOfIDOH1,cus_OlUrkTOMFurXb7,,2024-08-14 09:45:30.446000+00:00
pi_3OGTQjFCPJnn9IgI0xhFRTsC,,"[""card"",""cashapp""]",23813,0,23813,,,,,automatic,automatic,2023-11-25 21:30:25+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGTQhFCPJnn9IgIZxbj4WOB,cus_P4cgFQX6nW8C1c,,2024-08-14 09:45:30.446000+00:00
pi_3OGTk4FCPJnn9IgI0Bvoo38j,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2023-11-25 21:50:24+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NiINRFCPJnn9IgIxrJ042dd,cus_MNXHrpYAJIoeMV,,2024-08-14 09:45:30.446000+00:00
pi_3OGTqwFCPJnn9IgI1k0a81Hk,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 21:57:30+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NbrVxFCPJnn9IgIOH0ZCQOQ,cus_OOepnX2zAR3Q9U,,2024-08-14 09:45:30.446000+00:00
pi_3OGTwmFCPJnn9IgI0bIfMjAj,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 22:03:32+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LTXcgFCPJnn9IgId1Zgi8AP,cus_MBvTOKTzlPEorc,,2024-08-14 09:45:30.446000+00:00
pi_3OGTzZFCPJnn9IgI1qwPyzHG,,"[""card"",""cashapp""]",2138,0,2138,,,,,automatic,automatic,2023-11-25 22:06:25+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1KwBqYFCPJnn9IgIf1sk2SMU,cus_LdSmOOT5mlqYax,,2024-08-14 09:45:30.445000+00:00
pi_3OGTzkFCPJnn9IgI1roAy78N,,"[""card"",""cashapp""]",6373,0,6373,,,,,automatic,automatic,2023-11-25 22:06:36+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGTziFCPJnn9IgIIlA8s9jf,cus_P4dGIt6nhtGuMP,,2024-08-14 09:45:30.445000+00:00
pi_3OGUCSFCPJnn9IgI08Q0PTZR,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 22:19:44+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O9DicFCPJnn9IgIUOzg7wx1,cus_Ox7yASujw37Nuh,,2024-08-14 09:45:30.445000+00:00
pi_3OGUMZFCPJnn9IgI1Nr5dCes,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-25 22:30:11+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NBlivFCPJnn9IgIkU65XBAo,cus_Nxh6JXTIwtXacV,,2024-08-14 09:45:30.445000+00:00
pi_3OGUUaFCPJnn9IgI0jSaeUIL,,"[""card"",""cashapp""]",20269,0,20269,,,,,automatic,automatic,2023-11-25 22:38:28+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGUUYFCPJnn9IgInmP1ZZt5,cus_P4dmbsl5KOazJW,,2024-08-14 09:45:30.445000+00:00
pi_3OGUWzFCPJnn9IgI0PlBaLxt,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2023-11-25 22:40:57+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O5BPfFCPJnn9IgI8G5jSXQO,cus_LGcZreZz4tiJBl,,2024-08-14 09:45:30.445000+00:00
pi_3OGUi1FCPJnn9IgI1fLNHM4T,,"[""card"",""cashapp""]",2130,0,2130,,,,,automatic,automatic,2023-11-25 22:52:21+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1NT4frFCPJnn9IgImEBLLIUQ,cus_KXfenMZfP4KTWX,,2024-08-14 09:45:30.445000+00:00
pi_3OGV0lFCPJnn9IgI0Ref3uba,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-25 23:11:43+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1KwCqpFCPJnn9IgIfWmeoKCb,cus_LdTolbtCujmCoc,,2024-08-14 09:45:30.445000+00:00
pi_3OGVYtFCPJnn9IgI1fWkWQpL,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-25 23:46:59+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L7SAXFCPJnn9IgI0vWInCpD,cus_Lp6N15U0WYNU82,,2024-08-14 09:45:30.445000+00:00
pi_3OGVnAFCPJnn9IgI1FYyZM8r,,"[""card"",""cashapp""]",53910,0,53910,,,,,automatic,automatic,2023-11-26 00:01:44+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGVn8FCPJnn9IgIsviO3myt,cus_P4f7lbWIUxEivP,,2024-08-14 09:45:25.876000+00:00
pi_3OGVr0FCPJnn9IgI0Twt11t4,,"[""card"",""cashapp""]",6433,0,6433,,,,,automatic,automatic,2023-11-26 00:05:42+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGVqyFCPJnn9IgIewA2OUg2,cus_P4fBhA3DeaRe7L,,2024-08-14 09:45:25.876000+00:00
pi_3OGW5UFCPJnn9IgI1M6IDDVs,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-26 00:20:40+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MiQqQFCPJnn9IgInrOniJJ3,cus_NTNahUGZNRVKvh,,2024-08-14 09:45:25.876000+00:00
pi_3OGWB0FCPJnn9IgI0hygWXhG,,"[""card"",""cashapp""]",20900,0,20900,,,,,automatic,automatic,2023-11-26 00:26:22+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGWAzFCPJnn9IgI9JjCCUvB,cus_P4fWq3eOjNibHU,,2024-08-14 09:45:25.876000+00:00
pi_3OGWh8FCPJnn9IgI0OcPg6q5,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-26 00:59:34+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LNRGFFCPJnn9IgIqoR9AjGz,cus_M5cV1epXpEjGEs,,2024-08-14 09:45:25.876000+00:00
pi_3OGWixFCPJnn9IgI0AHpypDO,,"[""card"",""cashapp""]",2204,0,2204,,,,,automatic,automatic,2023-11-26 01:01:27+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L6f0qFCPJnn9IgId4CIheTe,cus_LoHaC0BRAWpKjh,,2024-08-14 09:45:25.876000+00:00
pi_3OGWj4FCPJnn9IgI1QMh2jTF,,"[""card"",""cashapp""]",2130,0,2130,,,,,automatic,automatic,2023-11-26 01:01:34+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NnMrPFCPJnn9IgIAWIPM46w,cus_OaXx5TWinIzJUW,,2024-08-14 09:45:25.876000+00:00
pi_3OGWkMFCPJnn9IgI02ETqALZ,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-26 01:02:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NnAorFCPJnn9IgISd8aZIGT,cus_OaLVmc57L43kvh,,2024-08-14 09:45:25.876000+00:00
pi_3OGWphFCPJnn9IgI1xlEiMDu,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-26 01:08:25+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L6fkPFCPJnn9IgIGz7mTnFi,cus_LoILj9DJrDOzyM,,2024-08-14 09:45:25.875000+00:00
pi_3OGWrlFCPJnn9IgI1g2i7fg3,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2023-11-26 01:10:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L6dgmFCPJnn9IgI0sfeYAB9,cus_LoGD9iFVgVMpHP,,2024-08-14 09:45:25.875000+00:00
pi_3OGWs4FCPJnn9IgI1XGCxUIN,,"[""card"",""cashapp""]",1544,0,1544,,,,,automatic,automatic,2023-11-26 01:10:52+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L6IuGFCPJnn9IgI8EHrCmVp,cus_LnujG90rwrsa8C,,2024-08-14 09:45:25.875000+00:00
pi_3OGWu0FCPJnn9IgI104THyVJ,,"[""card"",""cashapp""]",2165,0,2165,,,,,automatic,automatic,2023-11-26 01:12:52+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LILpiFCPJnn9IgIJdhGjYG7,cus_M0MY8WTCyUtWg8,,2024-08-14 09:45:25.875000+00:00
pi_3OGWu2FCPJnn9IgI0F12tnKu,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-26 01:12:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L6UZxFCPJnn9IgIbNuXW1BW,cus_Lo6nvUxDulbC48,,2024-08-14 09:45:25.875000+00:00
pi_3OGWwQFCPJnn9IgI1PQJTfkF,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-26 01:15:22+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Nm2fBFCPJnn9IgIERKZIQZx,cus_OZB1T2Yz3pcJJr,,2024-08-14 09:45:25.875000+00:00
pi_3OGXSaFCPJnn9IgI00AV3qHC,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2023-11-26 01:48:36+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O9H5jFCPJnn9IgIfAL8t8Xw,cus_OxBLBHBHI6kflZ,,2024-08-14 09:45:25.875000+00:00
pi_3OGXVGFCPJnn9IgI1uHBKPdT,,"[""card"",""cashapp""]",5405,0,5405,,,,,automatic,automatic,2023-11-26 01:51:22+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGXVEFCPJnn9IgIM4WALcuQ,cus_P4gtKVZA6FYIyk,,2024-08-14 09:45:25.875000+00:00
pi_3OGXZYFCPJnn9IgI0802tENT,,"[""card"",""cashapp""]",2498,0,2498,,,,,automatic,automatic,2023-11-26 01:55:48+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L7UD5FCPJnn9IgIMz2tIaY0,cus_Lp8USkAZ02lcLi,,2024-08-14 09:45:25.875000+00:00
pi_3OGXmyFCPJnn9IgI1dHxYLkJ,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2023-11-26 02:09:40+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MYJBwFCPJnn9IgIpnMOQGlE,cus_NIv2Rson19dkLD,,2024-08-14 09:45:25.875000+00:00
pi_3OGY35FCPJnn9IgI005dJyQa,,"[""card"",""cashapp""]",35655,0,35655,,,,,automatic,automatic,2023-11-26 02:26:19+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1OGY33FCPJnn9IgI53Ak617x,cus_P4hRTc0sCpDR8M,,2024-08-14 09:45:25.875000+00:00
pi_3OGYATFCPJnn9IgI1a9jwLxH,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2023-11-26 02:33:57+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1KwG1AFCPJnn9IgItXGxAATT,cus_LdX5hvWoPIdonm,,2024-08-14 09:45:25.874000+00:00
pi_3OGYB5FCPJnn9IgI0A8D344p,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-26 02:34:35+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NbvqMFCPJnn9IgIh856rjeb,cus_OOjIENnwl8PpBj,,2024-08-14 09:45:25.874000+00:00
pi_3OGYGjFCPJnn9IgI1VuvyRBW,,"[""card"",""cashapp""]",2194,0,2194,,,,,automatic,automatic,2023-11-26 02:40:25+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NjIm9FCPJnn9IgIxptK2tkE,cus_M0Nzxj0xbBvprE,,2024-08-14 09:45:25.874000+00:00
pi_3OGYSHFCPJnn9IgI0dVg0Uam,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2023-11-26 02:52:21+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LeqvvFCPJnn9IgINIneNVUc,cus_MNcA2X6o2bIJ8e,,2024-08-14 09:45:25.874000+00:00
